"","Y","L","Env","tj","ri","Group","G","adjmean","se","ErrVar","w"
"1309","2002","Satkhira","2002-Satkhira",2002,1992,"Medium","BR25",4.805232558,0.0743786699049346,0.00553218653682722,180.760354580074
"1633","2002","Satkhira","2002-Satkhira",2002,1973,"Medium","BR3",4.815348837,0.0743786699049346,0.00553218653682722,180.760354580074
"1957","2002","Satkhira","2002-Satkhira",2002,1975,"Medium","BR4",4.30953488366667,0.0743786699049346,0.00553218653682722,180.760354580074
"2281","2002","Satkhira","2002-Satkhira",2002,1976,"Aromatic","BR5",4.26232558133333,0.0743786699049346,0.00553218653682722,180.760354580074
"2605","2002","Satkhira","2002-Satkhira",2002,1994,"Medium","BRRI dhan30",5.43581395333333,0.0743786699049346,0.00553218653682722,180.760354580074
"2929","2002","Satkhira","2002-Satkhira",2002,1994,"Medium","BRRI dhan31",5.43918604666667,0.0743786699049346,0.00553218653682722,180.760354580074
"3253","2002","Satkhira","2002-Satkhira",2002,1994,"Medium","BRRI dhan32",5.14581395333333,0.0743786699049346,0.00553218653682722,180.760354580074
"3577","2002","Satkhira","2002-Satkhira",2002,1997,"Short","BRRI dhan33",4.484883721,0.0743786699049346,0.00553218653682722,180.760354580074
"3900","2002","Satkhira","2002-Satkhira",2002,1997,"Aromatic","BRRI dhan34",3.23720930233333,0.0743786699049346,0.00553218653682722,180.760354580074
"4224","2002","Satkhira","2002-Satkhira",2002,1998,"Aromatic","BRRI dhan37",3.321511628,0.0743786699049346,0.00553218653682722,180.760354580074
"4548","2002","Satkhira","2002-Satkhira",2002,1998,"Aromatic","BRRI dhan38",3.018023256,0.0743786699049346,0.00553218653682722,180.760354580074
"4872","2002","Satkhira","2002-Satkhira",2002,1999,"Short","BRRI dhan39",4.55906976733333,0.0743786699049346,0.00553218653682722,180.760354580074
"14","2002","Sonagazi","2002-Sonagazi",2002,1980,"Long","BR10",4.260007752,0.161449105660212,0.0260658137184823,38.364426708495
"338","2002","Sonagazi","2002-Sonagazi",2002,1980,"Medium","BR11",3.833496124,0.161449105660212,0.0260658137184824,38.364426708495
"662","2002","Sonagazi","2002-Sonagazi",2002,1988,"Long","BR22",4.20004651133333,0.161449105660212,0.0260658137184824,38.364426708495
"986","2002","Sonagazi","2002-Sonagazi",2002,1988,"Long","BR23",4.73070542666667,0.161449105660212,0.0260658137184824,38.364426708495
"1310","2002","Sonagazi","2002-Sonagazi",2002,1992,"Medium","BR25",4.67202325566667,0.161449105660212,0.0260658137184824,38.364426708495
"1634","2002","Sonagazi","2002-Sonagazi",2002,1973,"Medium","BR3",4.387992248,0.161449105660212,0.0260658137184824,38.364426708495
"1958","2002","Sonagazi","2002-Sonagazi",2002,1975,"Medium","BR4",3.52666666666667,0.161449105660212,0.0260658137184824,38.364426708495
"2282","2002","Sonagazi","2002-Sonagazi",2002,1976,"Aromatic","BR5",4.23241085266667,0.161449105660212,0.0260658137184824,38.364426708495
"2606","2002","Sonagazi","2002-Sonagazi",2002,1994,"Medium","BRRI dhan30",4.37473643433333,0.161449105660212,0.0260658137184824,38.364426708495
"2930","2002","Sonagazi","2002-Sonagazi",2002,1994,"Medium","BRRI dhan31",5.273147287,0.161449105660212,0.0260658137184824,38.364426708495
"3254","2002","Sonagazi","2002-Sonagazi",2002,1994,"Medium","BRRI dhan32",5.71915503866667,0.161449105660212,0.0260658137184824,38.364426708495
"3578","2002","Sonagazi","2002-Sonagazi",2002,1997,"Short","BRRI dhan33",2.781868217,0.161449105660212,0.0260658137184824,38.364426708495
"3901","2002","Sonagazi","2002-Sonagazi",2002,1997,"Aromatic","BRRI dhan34",3.42706201533333,0.161449105660212,0.0260658137184824,38.364426708495
"4225","2002","Sonagazi","2002-Sonagazi",2002,1998,"Aromatic","BRRI dhan37",3.22589922466667,0.161449105660212,0.0260658137184824,38.364426708495
"4549","2002","Sonagazi","2002-Sonagazi",2002,1998,"Aromatic","BRRI dhan38",3.63388372066667,0.161449105660212,0.0260658137184824,38.364426708495
"4873","2002","Sonagazi","2002-Sonagazi",2002,1999,"Short","BRRI dhan39",2.46628682166667,0.161449105660212,0.0260658137184824,38.364426708495
"15","2003","Barisal","2003-Barisal",2003,1980,"Long","BR10",3.77978682166666,0.278625937318528,0.0776324129466281,12.8812175487511
"339","2003","Barisal","2003-Barisal",2003,1980,"Medium","BR11",4.79822093033333,0.278625937318528,0.0776324129466283,12.8812175487511
"663","2003","Barisal","2003-Barisal",2003,1988,"Long","BR22",5.464135659,0.278625937318528,0.0776324129466283,12.8812175487511
"987","2003","Barisal","2003-Barisal",2003,1988,"Long","BR23",6.638275194,0.278625937318528,0.0776324129466283,12.8812175487511
"1311","2003","Barisal","2003-Barisal",2003,1992,"Medium","BR25",5.89453488366667,0.278625937318528,0.0776324129466283,12.8812175487511
"1635","2003","Barisal","2003-Barisal",2003,1973,"Medium","BR3",3.44124031033333,0.278625937318528,0.0776324129466283,12.8812175487511
"1959","2003","Barisal","2003-Barisal",2003,1975,"Medium","BR4",5.194492248,0.278625937318528,0.0776324129466283,12.8812175487511
"2283","2003","Barisal","2003-Barisal",2003,1976,"Aromatic","BR5",3.22089147266666,0.278625937318528,0.0776324129466283,12.8812175487511
"2607","2003","Barisal","2003-Barisal",2003,1994,"Medium","BRRI dhan30",4.61796511633333,0.278625937318528,0.0776324129466283,12.8812175487511
"2931","2003","Barisal","2003-Barisal",2003,1994,"Medium","BRRI dhan31",4.52296511633333,0.278625937318528,0.0776324129466283,12.8812175487511
"3255","2003","Barisal","2003-Barisal",2003,1994,"Medium","BRRI dhan32",7.30530232566666,0.278625937318528,0.0776324129466283,12.8812175487511
"3579","2003","Barisal","2003-Barisal",2003,1997,"Short","BRRI dhan33",4.11003875966666,0.278625937318528,0.0776324129466283,12.8812175487511
"3902","2003","Barisal","2003-Barisal",2003,1997,"Aromatic","BRRI dhan34",3.46058139533333,0.278625937318528,0.0776324129466283,12.8812175487511
"4226","2003","Barisal","2003-Barisal",2003,1998,"Aromatic","BRRI dhan37",4.19172480633333,0.278625937318528,0.0776324129466283,12.8812175487511
"4550","2003","Barisal","2003-Barisal",2003,1998,"Aromatic","BRRI dhan38",4.451143411,0.278625937318528,0.0776324129466283,12.8812175487511
"4874","2003","Barisal","2003-Barisal",2003,1999,"Short","BRRI dhan39",5.06988372066667,0.278625937318528,0.0776324129466283,12.8812175487511
"5184","2003","Barisal","2003-Barisal",2003,2003,"Stress","BRRI dhan40",5.979124031,0.278625937318528,0.0776324129466283,12.8812175487511
"5466","2003","Barisal","2003-Barisal",2003,2003,"Stress","BRRI dhan41",6.72808139533333,0.278625937318528,0.0776324129466283,12.8812175487511
"16","2003","Comilla","2003-Comilla",2003,1980,"Long","BR10",2.313348062,0.221178470801202,0.048919915945958,20.4415723261811
"340","2003","Comilla","2003-Comilla",2003,1980,"Medium","BR11",2.38488992266667,0.221178470801202,0.0489199159459581,20.441572326181
"664","2003","Comilla","2003-Comilla",2003,1988,"Long","BR22",3.28980658933333,0.221178470801202,0.0489199159459581,20.441572326181
"988","2003","Comilla","2003-Comilla",2003,1988,"Long","BR23",2.61147093033333,0.221178470801202,0.0489199159459582,20.441572326181
"1312","2003","Comilla","2003-Comilla",2003,1992,"Medium","BR25",3.61600348833333,0.221178470801202,0.0489199159459582,20.441572326181
"1636","2003","Comilla","2003-Comilla",2003,1973,"Medium","BR3",2.40170852733333,0.221178470801202,0.0489199159459582,20.441572326181
"1960","2003","Comilla","2003-Comilla",2003,1975,"Medium","BR4",2.466372093,0.221178470801202,0.0489199159459582,20.441572326181
"2284","2003","Comilla","2003-Comilla",2003,1976,"Aromatic","BR5",2.52022751933333,0.221178470801202,0.0489199159459582,20.441572326181
"2608","2003","Comilla","2003-Comilla",2003,1994,"Medium","BRRI dhan30",3.61600348833333,0.221178470801202,0.0489199159459582,20.441572326181
"2932","2003","Comilla","2003-Comilla",2003,1994,"Medium","BRRI dhan31",4.65345542633333,0.221178470801202,0.0489199159459582,20.441572326181
"3256","2003","Comilla","2003-Comilla",2003,1994,"Medium","BRRI dhan32",4.91282519366667,0.221178470801202,0.0489199159459581,20.441572326181
"3580","2003","Comilla","2003-Comilla",2003,1997,"Short","BRRI dhan33",3.33574186066667,0.221178470801202,0.0489199159459582,20.441572326181
"3903","2003","Comilla","2003-Comilla",2003,1997,"Aromatic","BRRI dhan34",2.80659069766667,0.221178470801202,0.0489199159459582,20.441572326181
"4227","2003","Comilla","2003-Comilla",2003,1998,"Aromatic","BRRI dhan37",3.12016007766667,0.221178470801202,0.0489199159459581,20.441572326181
"4551","2003","Comilla","2003-Comilla",2003,1998,"Aromatic","BRRI dhan38",3.093755814,0.221178470801202,0.0489199159459581,20.441572326181
"4875","2003","Comilla","2003-Comilla",2003,1999,"Short","BRRI dhan39",2.90296511633333,0.221178470801202,0.0489199159459581,20.441572326181
"5185","2003","Comilla","2003-Comilla",2003,2003,"Stress","BRRI dhan40",3.88546472833333,0.221178470801202,0.0489199159459581,20.441572326181
"5467","2003","Comilla","2003-Comilla",2003,2003,"Stress","BRRI dhan41",5.08903604633333,0.221178470801202,0.0489199159459581,20.441572326181
"17","2003","Gazipur","2003-Gazipur",2003,1980,"Long","BR10",2.46404651166667,0.324529121267276,0.10531915055051,9.49494934941017
"341","2003","Gazipur","2003-Gazipur",2003,1980,"Medium","BR11",2.767616279,0.324529121267276,0.105319150550511,9.49494934941015
"665","2003","Gazipur","2003-Gazipur",2003,1988,"Long","BR22",2.48081782933333,0.324529121267276,0.105319150550511,9.49494934941015
"989","2003","Gazipur","2003-Gazipur",2003,1988,"Long","BR23",3.63159689966667,0.324529121267276,0.105319150550511,9.49494934941015
"1313","2003","Gazipur","2003-Gazipur",2003,1992,"Medium","BR25",2.757232558,0.324529121267276,0.105319150550511,9.49494934941015
"1637","2003","Gazipur","2003-Gazipur",2003,1973,"Medium","BR3",1.81155038766667,0.324529121267276,0.105319150550511,9.49494934941015
"1961","2003","Gazipur","2003-Gazipur",2003,1975,"Medium","BR4",2.55886821733333,0.324529121267276,0.105319150550511,9.49494934941015
"2285","2003","Gazipur","2003-Gazipur",2003,1976,"Aromatic","BR5",2.18803875933333,0.324529121267276,0.105319150550511,9.49494934941015
"2609","2003","Gazipur","2003-Gazipur",2003,1994,"Medium","BRRI dhan30",3.37566666666667,0.324529121267276,0.105319150550511,9.49494934941015
"2933","2003","Gazipur","2003-Gazipur",2003,1994,"Medium","BRRI dhan31",2.976891473,0.324529121267276,0.105319150550511,9.49494934941015
"3257","2003","Gazipur","2003-Gazipur",2003,1994,"Medium","BRRI dhan32",3.47917441866667,0.324529121267276,0.105319150550511,9.49494934941015
"3581","2003","Gazipur","2003-Gazipur",2003,1997,"Short","BRRI dhan33",2.36581782933333,0.324529121267276,0.105319150550511,9.49494934941015
"3904","2003","Gazipur","2003-Gazipur",2003,1997,"Aromatic","BRRI dhan34",1.99459689933333,0.324529121267276,0.105319150550511,9.49494934941015
"4228","2003","Gazipur","2003-Gazipur",2003,1998,"Aromatic","BRRI dhan37",1.95316279066667,0.324529121267276,0.105319150550511,9.49494934941015
"4552","2003","Gazipur","2003-Gazipur",2003,1998,"Aromatic","BRRI dhan38",1.912895349,0.324529121267276,0.105319150550511,9.49494934941015
"4876","2003","Gazipur","2003-Gazipur",2003,1999,"Short","BRRI dhan39",2.923511628,0.324529121267276,0.105319150550511,9.49494934941015
"5186","2003","Gazipur","2003-Gazipur",2003,2003,"Stress","BRRI dhan40",3.33191860466667,0.324529121267276,0.105319150550511,9.49494934941015
"5468","2003","Gazipur","2003-Gazipur",2003,2003,"Stress","BRRI dhan41",3.50016279066667,0.324529121267276,0.105319150550511,9.49494934941015
"18","2003","Rajshahi","2003-Rajshahi",2003,1980,"Long","BR10",4.21283333333336,0.208537285789052,0.0434877995642648,22.9949551372963
"342","2003","Rajshahi","2003-Rajshahi",2003,1980,"Medium","BR11",3.91283333333333,0.208537285789052,0.0434877995642649,22.9949551372962
"666","2003","Rajshahi","2003-Rajshahi",2003,1988,"Long","BR22",5.50283333333333,0.208537285789052,0.0434877995642649,22.9949551372962
"990","2003","Rajshahi","2003-Rajshahi",2003,1988,"Long","BR23",4.45616666666667,0.208537285789052,0.0434877995642649,22.9949551372962
"1314","2003","Rajshahi","2003-Rajshahi",2003,1992,"Medium","BR25",3.98616666666667,0.208537285789052,0.0434877995642649,22.9949551372962
"1638","2003","Rajshahi","2003-Rajshahi",2003,1973,"Medium","BR3",3.27616666666667,0.208537285789052,0.0434877995642649,22.9949551372962
"1962","2003","Rajshahi","2003-Rajshahi",2003,1975,"Medium","BR4",2.9595,0.208537285789052,0.0434877995642649,22.9949551372962
"2286","2003","Rajshahi","2003-Rajshahi",2003,1976,"Aromatic","BR5",2.9595,0.208537285789052,0.0434877995642649,22.9949551372962
"2610","2003","Rajshahi","2003-Rajshahi",2003,1994,"Medium","BRRI dhan30",4.56616666666667,0.208537285789052,0.0434877995642649,22.9949551372962
"2934","2003","Rajshahi","2003-Rajshahi",2003,1994,"Medium","BRRI dhan31",4.7495,0.208537285789052,0.0434877995642649,22.9949551372962
"3258","2003","Rajshahi","2003-Rajshahi",2003,1994,"Medium","BRRI dhan32",4.0095,0.208537285789052,0.0434877995642649,22.9949551372962
"3582","2003","Rajshahi","2003-Rajshahi",2003,1997,"Short","BRRI dhan33",4.71616666666667,0.208537285789052,0.0434877995642649,22.9949551372962
"3905","2003","Rajshahi","2003-Rajshahi",2003,1997,"Aromatic","BRRI dhan34",2.09616666666667,0.208537285789052,0.0434877995642649,22.9949551372962
"4229","2003","Rajshahi","2003-Rajshahi",2003,1998,"Aromatic","BRRI dhan37",4.39616666666667,0.208537285789052,0.0434877995642649,22.9949551372962
"4553","2003","Rajshahi","2003-Rajshahi",2003,1998,"Aromatic","BRRI dhan38",3.35283333333333,0.208537285789052,0.0434877995642649,22.9949551372962
"4877","2003","Rajshahi","2003-Rajshahi",2003,1999,"Short","BRRI dhan39",4.1795,0.208537285789052,0.0434877995642649,22.9949551372962
"5187","2003","Rajshahi","2003-Rajshahi",2003,2003,"Stress","BRRI dhan40",2.9595,0.208537285789052,0.0434877995642649,22.9949551372962
"5469","2003","Rajshahi","2003-Rajshahi",2003,2003,"Stress","BRRI dhan41",2.9595,0.208537285789052,0.0434877995642649,22.9949551372962
"19","2003","Rangpur","2003-Rangpur",2003,1980,"Long","BR10",3.775131783,0.219466692898206,0.0481656292916755,20.7616928234099
"343","2003","Rangpur","2003-Rangpur",2003,1980,"Medium","BR11",4.25606589133333,0.219466692898206,0.0481656292916756,20.7616928234098
"667","2003","Rangpur","2003-Rangpur",2003,1988,"Long","BR22",3.619147287,0.219466692898206,0.0481656292916756,20.7616928234098
"991","2003","Rangpur","2003-Rangpur",2003,1988,"Long","BR23",2.72943798466667,0.219466692898206,0.0481656292916756,20.7616928234098
"1315","2003","Rangpur","2003-Rangpur",2003,1992,"Medium","BR25",3.579011628,0.219466692898206,0.0481656292916756,20.7616928234098
"1639","2003","Rangpur","2003-Rangpur",2003,1973,"Medium","BR3",3.92862403133333,0.219466692898206,0.0481656292916756,20.7616928234098
"1963","2003","Rangpur","2003-Rangpur",2003,1975,"Medium","BR4",3.93546511633333,0.219466692898206,0.0481656292916756,20.7616928234098
"2287","2003","Rangpur","2003-Rangpur",2003,1976,"Aromatic","BR5",3.06259689933333,0.219466692898206,0.0481656292916756,20.7616928234098
"2611","2003","Rangpur","2003-Rangpur",2003,1994,"Medium","BRRI dhan30",3.84046511633333,0.219466692898206,0.0481656292916756,20.7616928234098
"2935","2003","Rangpur","2003-Rangpur",2003,1994,"Medium","BRRI dhan31",3.60934108533333,0.219466692898206,0.0481656292916756,20.7616928234098
"3259","2003","Rangpur","2003-Rangpur",2003,1994,"Medium","BRRI dhan32",4.67939922466667,0.219466692898206,0.0481656292916756,20.7616928234098
"3583","2003","Rangpur","2003-Rangpur",2003,1997,"Short","BRRI dhan33",3.867887597,0.219466692898206,0.0481656292916756,20.7616928234098
"3906","2003","Rangpur","2003-Rangpur",2003,1997,"Aromatic","BRRI dhan34",3.13282945733333,0.219466692898206,0.0481656292916756,20.7616928234098
"4230","2003","Rangpur","2003-Rangpur",2003,1998,"Aromatic","BRRI dhan37",3.030717054,0.219466692898206,0.0481656292916756,20.7616928234098
"4554","2003","Rangpur","2003-Rangpur",2003,1998,"Aromatic","BRRI dhan38",3.35507751933333,0.219466692898206,0.0481656292916756,20.7616928234098
"4878","2003","Rangpur","2003-Rangpur",2003,1999,"Short","BRRI dhan39",5.05170542633333,0.219466692898206,0.0481656292916756,20.7616928234098
"5188","2003","Rangpur","2003-Rangpur",2003,2003,"Stress","BRRI dhan40",4.72369379866667,0.219466692898206,0.0481656292916756,20.7616928234098
"5470","2003","Rangpur","2003-Rangpur",2003,2003,"Stress","BRRI dhan41",4.23593023266667,0.219466692898206,0.0481656292916756,20.7616928234098
"20","2003","Satkhira","2003-Satkhira",2003,1980,"Long","BR10",7.32992248066666,0.0803328310865487,0.00645336375037997,154.957947309435
"344","2003","Satkhira","2003-Satkhira",2003,1980,"Medium","BR11",7.40155038766667,0.0803328310865488,0.00645336375037999,154.957947309435
"668","2003","Satkhira","2003-Satkhira",2003,1988,"Long","BR22",5.09922480633333,0.0803328310865488,0.00645336375037999,154.957947309435
"992","2003","Satkhira","2003-Satkhira",2003,1988,"Long","BR23",6.265736434,0.0803328310865489,0.00645336375037999,154.957947309435
"1316","2003","Satkhira","2003-Satkhira",2003,1992,"Medium","BR25",5.16744186,0.0803328310865489,0.00645336375037999,154.957947309435
"1640","2003","Satkhira","2003-Satkhira",2003,1973,"Medium","BR3",5.327751938,0.0803328310865489,0.00645336375037999,154.957947309435
"1964","2003","Satkhira","2003-Satkhira",2003,1975,"Medium","BR4",4.59441860466667,0.0803328310865489,0.00645336375037999,154.957947309435
"2288","2003","Satkhira","2003-Satkhira",2003,1976,"Aromatic","BR5",3.48248062033333,0.0803328310865489,0.00645336375037999,154.957947309435
"2612","2003","Satkhira","2003-Satkhira",2003,1994,"Medium","BRRI dhan30",6.016744186,0.0803328310865489,0.00645336375037999,154.957947309435
"2936","2003","Satkhira","2003-Satkhira",2003,1994,"Medium","BRRI dhan31",6.39534883733333,0.0803328310865489,0.00645336375037999,154.957947309435
"3260","2003","Satkhira","2003-Satkhira",2003,1994,"Medium","BRRI dhan32",5.98604651133333,0.0803328310865488,0.00645336375037999,154.957947309435
"3584","2003","Satkhira","2003-Satkhira",2003,1997,"Short","BRRI dhan33",5.771162791,0.0803328310865489,0.00645336375037999,154.957947309435
"3907","2003","Satkhira","2003-Satkhira",2003,1997,"Aromatic","BRRI dhan34",3.86108527166667,0.0803328310865489,0.00645336375037999,154.957947309435
"4231","2003","Satkhira","2003-Satkhira",2003,1998,"Aromatic","BRRI dhan37",3.93953488366667,0.0803328310865488,0.00645336375037999,154.957947309435
