Year,Station,Variety,Category,Rep,Yield,GD
2016-17,Barishal,BR8,Long,1,7.3,155
2016-17,Barishal,BR8,Long,2,5.67,155
2016-17,Barishal,BR8,Long,3,5.14,155
2016-17,Satkhira,BR8,Long,2,7.13,155
2016-17,Barishal,BR9,Medium,3,4.92,155
2017-18,Bhanga,BR9,Medium,1,4.85,155
2016-17,Satkhira,BRRI dhan29,Long,2,6.89,155
2015-16,Rajshahi,BRRI dhan35,Medium,1,5.5,155
2015-16,Rajshahi,BRRI dhan35,Medium,2,5.73,155
2016-17,Barishal,BRRI dhan35,Medium,2,7.27,155
2016-17,Barishal,BRRI dhan35,Medium,3,3.57,155
2016-17,Cumilla,BRRI dhan35,Medium,2,5.03,155
2016-17,Rajshahi,BRRI dhan35,Medium,3,3.93,155
2017-18,Bhanga,BRRI dhan35,Medium,1,5.61,155
2017-18,Rangpur,BRRI dhan36,Short,3,5.41,155
2015-16,Rajshahi,BRRI dhan47,Short,1,5.75,155
2015-16,Rajshahi,BRRI dhan47,Short,2,6.06,155
2016-17,Rajshahi,BRRI dhan47,Short,3,5.12,155
2017-18,Cumilla,BRRI dhan47,Short,3,7.67,155
2016-17,Kushtia,BRRI dhan50,Medium,1,5.58,155
2016-17,Kushtia,BRRI dhan50,Medium,3,6.95,155
2016-17,Habiganj,BRRI dhan50,Medium,3,3.51,155
2016-17,Bhanga,BRRI dhan55,Short,2,5.8,155
2017-18,Rajshahi,BRRI dhan55,Short,2,5.75,155
2015-16,Rajshahi,BRRI dhan58,Medium,1,5.6,155
2015-16,Rajshahi,BRRI dhan58,Medium,2,6.01,155
2015-16,Rajshahi,BRRI dhan58,Medium,3,6.4,155
2015-16,Rangpur,BRRI dhan58,Medium,1,4.61,155
2015-16,Rangpur,BRRI dhan58,Medium,2,5.89,155
2015-16,Rangpur,BRRI dhan58,Medium,3,6.22,155
2016-17,Barishal,BRRI dhan58,Medium,3,5,155
2016-17,Rajshahi,BRRI dhan58,Medium,1,5.58,155
2016-17,Rajshahi,BRRI dhan58,Medium,2,6.41,155
2017-18,Cumilla,BRRI dhan58,Medium,2,7.68,155
2017-18,Rajshahi,BRRI dhan58,Medium,3,5.4,155
2017-18,Rangpur,BRRI dhan59,Medium,1,6.18,155
2017-18,Rangpur,BRRI dhan60,Short,1,5.65,155
2017-18,Rangpur,BRRI dhan60,Short,2,5.06,155
2017-18,Rangpur,BRRI dhan60,Short,3,3.85,155
2016-17,Bhanga,BRRI dhan61,Medium,2,5.71,155
2016-17,Rajshahi,BRRI dhan61,Medium,2,5.97,155
2016-17,Rangpur,BRRI dhan61,Medium,2,4.57,155
2016-17,Rangpur,BRRI dhan61,Medium,3,4.21,155
2016-17,Habiganj,BRRI dhan61,Medium,3,3.21,155
2017-18,Cumilla,BRRI dhan61,Medium,1,7.07,155
2017-18,Rajshahi,BRRI dhan61,Medium,1,4.43,155
2017-18,Rajshahi,BRRI dhan61,Medium,3,4.53,155
2016-17,Bhanga,BRRI dhan63,Short,1,5.99,155
2016-17,Rangpur,BRRI dhan63,Short,3,3.92,155
2017-18,Cumilla,BRRI dhan63,Short,1,6.32,155
2015-16,Rajshahi,BRRI dhan64,Medium,2,5.37,155
2016-17,Rajshahi,BRRI dhan64,Medium,3,4.47,155
2016-17,Satkhira,BRRI dhan64,Medium,2,5.72,155
2016-17,Satkhira,BRRI dhan64,Medium,3,6.27,155
2016-17,Rangpur,BRRI dhan67,Short,2,5.64,155
2017-18,Rajshahi,BRRI dhan67,Short,1,5.8,155
2017-18,Rajshahi,BRRI dhan67,Short,2,5.28,155
2016-17,Rangpur,BRRI dhan68,Medium,1,5.62,155
2016-17,Rangpur,BRRI dhan68,Medium,2,4.23,155
2016-17,Rangpur,BRRI dhan68,Medium,3,4.2,155
2017-18,Cumilla,BRRI dhan68,Medium,1,8.14,155
2015-16,Rajshahi,BRRI dhan69,Medium,1,6.25,155
2016-17,Barishal,BRRI dhan69,Medium,2,5.77,155
2016-17,Barishal,BRRI dhan69,Medium,3,7.4,155
2016-17,Kushtia,BRRI dhan69,Medium,1,6.51,155
2016-17,Rajshahi,BRRI dhan69,Medium,2,5.52,155
2017-18,Rajshahi,BRRI dhan69,Medium,3,4.09,155
2017-18,Rangpur,BRRI dhan74,Medium,1,5.63,155
2017-18,Rangpur,BRRI dhan74,Medium,2,5.23,155
2017-18,Rangpur,BRRI dhan74,Medium,3,4.74,155
2016-17,Kushtia,BR1,Medium,2,7.15,156
2016-17,Kushtia,BR1,Medium,3,5.92,156
2017-18,Habiganj,BR1,Medium,1,6.13,156
2017-18,Habiganj,BR1,Medium,2,4.74,156
2017-18,Barishal,BR12,Long,2,5.45,156
2015-16,Rangpur,BR14,Long,1,6.62,156
2015-16,Rangpur,BR14,Long,3,6.26,156
2016-17,Bhanga,BR14,Long,3,5.82,156
2016-17,Cumilla,BR14,Long,2,6.57,156
2016-17,Rajshahi,BR14,Long,2,5.98,156
2016-17,Barishal,BR15,Long,3,6.07,156
2016-17,Satkhira,BR15,Long,1,6.78,156
2017-18,Kushtia,BR15,Long,1,5.37,156
2017-18,Sonagazi,BR15,Long,1,5.74,156
2017-18,Sonagazi,BR15,Long,2,5.65,156
2017-18,Sonagazi,BR15,Long,3,5.66,156
2015-16,Bhanga,BR16,Long,1,7.54,156
2015-16,Bhanga,BR16,Long,3,7.29,156
2016-17,Satkhira,BR16,Long,3,6.92,156
2016-17,Barishal,BR17,Medium,3,3.72,156
2016-17,Gazipur,BR17,Medium,1,2.88,156
2016-17,Gazipur,BR17,Medium,2,2.73,156
2016-17,Gazipur,BR17,Medium,3,3.13,156
2016-17,Satkhira,BR18,Long,2,5.68,156
2016-17,Satkhira,BR18,Long,3,5.73,156
2017-18,Rajshahi,BR18,Long,1,4.81,156
2017-18,Rajshahi,BR18,Long,2,4.31,156
2017-18,Habiganj,BR18,Long,1,6.26,156
2016-17,Satkhira,BR19,Long,1,6.37,156
2017-18,Barishal,BR19,Long,1,4.6,156
2017-18,Barishal,BR19,Long,2,4.73,156
2015-16,Rajshahi,BR2,Long,3,6.12,156
2016-17,Gazipur,BR2,Long,1,5.24,156
2016-17,Gazipur,BR2,Long,2,4.81,156
2016-17,Gazipur,BR2,Long,3,4.49,156
2016-17,Rajshahi,BR2,Long,2,5.96,156
2016-17,Rangpur,BR2,Long,2,2.59,156
2017-18,Gazipur,BR2,Long,1,6.76,156
2017-18,Gazipur,BR2,Long,2,5.55,156
2017-18,Gazipur,BR2,Long,3,7.76,156
2015-16,Habiganj,BR3,Long,3,5.6,156
2016-17,Barishal,BR3,Long,1,8.37,156
2016-17,Habiganj,BR3,Long,1,3.14,156
2016-17,Habiganj,BR3,Long,2,3.04,156
2017-18,Barishal,BR3,Long,1,4.04,156
2017-18,Barishal,BR3,Long,3,3.98,156
2017-18,Habiganj,BR3,Long,1,5.51,156
2016-17,Barishal,BR7,Medium,1,3.99,156
2016-17,Barishal,BR7,Medium,2,2.84,156
2016-17,Barishal,BR7,Medium,3,5.1,156
2016-17,Satkhira,BR7,Medium,3,5.49,156
2017-18,Bhanga,BR7,Medium,3,5.93,156
2017-18,Barishal,BR8,Long,3,3.96,156
2017-18,Cumilla,BR8,Long,1,5.95,156
2017-18,Cumilla,BR8,Long,2,6.82,156
2017-18,Bhanga,BR9,Medium,2,4.2,156
2017-18,Bhanga,BR9,Medium,3,4.6,156
2017-18,Habiganj,BR9,Medium,1,5.38,156
2017-18,Habiganj,BR9,Medium,2,5.52,156
2017-18,Habiganj,BR9,Medium,3,5.45,156
2015-16,Gazipur,BRRI dhan29,Long,1,6.27,156
2015-16,Gazipur,BRRI dhan29,Long,2,7.37,156
2015-16,Gazipur,BRRI dhan29,Long,3,8.3,156
2016-17,Barishal,BRRI dhan29,Long,2,5.01,156
2016-17,Barishal,BRRI dhan29,Long,3,6.26,156
2016-17,Bhanga,BRRI dhan29,Long,3,7.57,156
2016-17,Satkhira,BRRI dhan29,Long,3,7.25,156
2017-18,Barishal,BRRI dhan29,Long,1,4.84,156
2017-18,Barishal,BRRI dhan29,Long,2,4.84,156
2017-18,Barishal,BRRI dhan29,Long,3,5.21,156
2017-18,Habiganj,BRRI dhan29,Long,2,4.71,156
2016-17,Cumilla,BRRI dhan35,Medium,3,5.74,156
2017-18,Barishal,BRRI dhan35,Medium,2,4.96,156
2017-18,Habiganj,BRRI dhan35,Medium,1,6.25,156
2016-17,Rangpur,BRRI dhan36,Short,2,4.34,156
2017-18,Habiganj,BRRI dhan36,Short,1,5.61,156
2017-18,Habiganj,BRRI dhan36,Short,2,6.03,156
2015-16,Rajshahi,BRRI dhan47,Short,3,6.35,156
2016-17,Rajshahi,BRRI dhan47,Short,1,5.5,156
2016-17,Kushtia,BRRI dhan50,Medium,2,6.24,156
2016-17,Rangpur,BRRI dhan50,Medium,3,5.15,156
2017-18,Kushtia,BRRI dhan50,Medium,1,6.41,156
2017-18,Kushtia,BRRI dhan50,Medium,2,6.12,156
2017-18,Habiganj,BRRI dhan50,Medium,1,4.81,156
2017-18,Habiganj,BRRI dhan50,Medium,2,4.91,156
2017-18,Rangpur,BRRI dhan55,Short,1,6.96,156
2017-18,Habiganj,BRRI dhan55,Short,1,7.78,156
2017-18,Habiganj,BRRI dhan55,Short,2,7.75,156
2017-18,Gazipur,BRRI dhan58,Medium,1,7.71,156
2017-18,Gazipur,BRRI dhan58,Medium,2,6.33,156
2017-18,Gazipur,BRRI dhan58,Medium,3,6.25,156
2015-16,Bhanga,BRRI dhan60,Short,2,7.5,156
2015-16,Bhanga,BRRI dhan60,Short,3,8.02,156
2016-17,Rangpur,BRRI dhan60,Short,2,4.72,156
2015-16,Rajshahi,BRRI dhan61,Medium,1,5.12,156
2015-16,Rajshahi,BRRI dhan61,Medium,3,5.7,156
2016-17,Bhanga,BRRI dhan61,Medium,1,5.98,156
2016-17,Rajshahi,BRRI dhan61,Medium,1,5.83,156
2017-18,Barishal,BRRI dhan61,Medium,2,4.25,156
2017-18,Barishal,BRRI dhan61,Medium,3,4.28,156
2017-18,Habiganj,BRRI dhan61,Medium,2,6.88,156
2016-17,Rangpur,BRRI dhan63,Short,1,3.49,156
2017-18,Rangpur,BRRI dhan63,Short,2,5.45,156
2017-18,Rangpur,BRRI dhan64,Medium,1,5.29,156
2015-16,Rajshahi,BRRI dhan67,Short,1,5.87,156
2016-17,Rajshahi,BRRI dhan67,Short,2,5.9,156
2016-17,Rangpur,BRRI dhan67,Short,3,4.93,156
2017-18,Rajshahi,BRRI dhan67,Short,3,4.93,156
2017-18,Cumilla,BRRI dhan68,Medium,2,7.27,156
2017-18,Habiganj,BRRI dhan68,Medium,1,6.81,156
2017-18,Habiganj,BRRI dhan68,Medium,2,6.46,156
2016-17,Kushtia,BRRI dhan69,Medium,3,7.11,156
2017-18,Gazipur,BRRI dhan69,Medium,1,6.92,156
2017-18,Gazipur,BRRI dhan69,Medium,2,7.66,156
2017-18,Gazipur,BRRI dhan69,Medium,3,7.06,156
2016-17,Rangpur,BRRI dhan74,Medium,2,6.23,156
2016-17,Rangpur,BRRI dhan74,Medium,3,5.88,156
2017-18,Barishal,BR1,Medium,3,4.81,157
2017-18,Cumilla,BR1,Medium,3,4.86,157
2015-16,Rajshahi,BR12,Long,1,5.39,157
2015-16,Rajshahi,BR12,Long,2,5.2,157
2016-17,Rajshahi,BR12,Long,3,4.16,157
2016-17,Habiganj,BR12,Long,3,3.41,157
2016-17,Bhanga,BR14,Long,1,6.49,157
2016-17,Bhanga,BR14,Long,2,6.05,157
2016-17,Cumilla,BR14,Long,1,6.62,157
2016-17,Cumilla,BR14,Long,3,6.95,157
2016-17,Rangpur,BR14,Long,2,6.27,157
2017-18,Rangpur,BR14,Long,1,6.69,157
2017-18,Rangpur,BR14,Long,2,6.13,157
2016-17,Kushtia,BR15,Long,3,6.05,157
2016-17,Satkhira,BR15,Long,2,6.19,157
2016-17,Satkhira,BR15,Long,3,6.02,157
2017-18,Habiganj,BR15,Long,2,5.1,157
2017-18,Barishal,BR16,Long,2,5.04,157
2017-18,Barishal,BR16,Long,3,4.66,157
2015-16,Rajshahi,BR18,Long,3,5.37,157
2016-17,Bhanga,BR18,Long,1,5.56,157
2016-17,Bhanga,BR18,Long,3,6.68,157
2016-17,Rajshahi,BR18,Long,3,4.47,157
2016-17,Habiganj,BR18,Long,1,3.06,157
2017-18,Cumilla,BR18,Long,2,5.99,157
2017-18,Rajshahi,BR18,Long,3,3.77,157
2017-18,Habiganj,BR18,Long,3,6.55,157
2016-17,Satkhira,BR19,Long,2,5.97,157
2017-18,Barishal,BR19,Long,3,3.42,157
2017-18,Gazipur,BR19,Long,1,5.93,157
2017-18,Gazipur,BR19,Long,2,7.48,157
2017-18,Gazipur,BR19,Long,3,5.02,157
2015-16,Rajshahi,BR2,Long,1,6.25,157
2016-17,Rajshahi,BR2,Long,1,4.52,157
2017-18,Habiganj,BR3,Long,2,5.44,157
2017-18,Rangpur,BR6,Short,2,5.38,157
2017-18,Rangpur,BR6,Short,3,5.67,157
2015-16,Rajshahi,BR7,Medium,2,6.35,157
2016-17,Rajshahi,BR7,Medium,3,6.14,157
2017-18,Rajshahi,BR7,Medium,1,5.24,157
2017-18,Rajshahi,BR7,Medium,2,5.33,157
2017-18,Rajshahi,BR7,Medium,3,4.52,157
2016-17,Kushtia,BR8,Long,1,5.99,157
2017-18,Cumilla,BR8,Long,3,4.22,157
2016-17,Kushtia,BR9,Medium,1,6.51,157
2017-18,Barishal,BR9,Medium,3,4.2,157
2017-18,Cumilla,BR9,Medium,2,5.67,157
2016-17,Bhanga,BRRI dhan29,Long,1,7.53,157
2016-17,Cumilla,BRRI dhan35,Medium,1,5.49,157
2016-17,Kushtia,BRRI dhan35,Medium,2,6.36,157
2017-18,Gazipur,BRRI dhan35,Medium,1,6.55,157
2017-18,Gazipur,BRRI dhan35,Medium,2,5.98,157
2017-18,Gazipur,BRRI dhan35,Medium,3,6.71,157
2016-17,Rangpur,BRRI dhan36,Short,1,4.5,157
2015-16,Rangpur,BRRI dhan47,Short,1,5.72,157
2017-18,Rangpur,BRRI dhan47,Short,2,5.37,157
2015-16,Rangpur,BRRI dhan50,Medium,1,4.97,157
2017-18,Rangpur,BRRI dhan50,Medium,1,5.67,157
2016-17,Rangpur,BRRI dhan55,Short,2,5.38,157
2017-18,Rangpur,BRRI dhan55,Short,3,5.98,157
2016-17,Rajshahi,BRRI dhan58,Medium,3,4.56,157
2015-16,Rajshahi,BRRI dhan61,Medium,2,5.43,157
2016-17,Bhanga,BRRI dhan61,Medium,3,6.41,157
2016-17,Rajshahi,BRRI dhan61,Medium,3,5.38,157
2017-18,Rangpur,BRRI dhan61,Medium,1,4.81,157
2015-16,Rajshahi,BRRI dhan63,Short,3,5.71,157
2016-17,Bhanga,BRRI dhan63,Short,2,5.03,157
2017-18,Rangpur,BRRI dhan63,Short,3,5.57,157
2015-16,Rajshahi,BRRI dhan64,Medium,1,5.31,157
2016-17,Rajshahi,BRRI dhan64,Medium,1,3.87,157
2017-18,Cumilla,BRRI dhan64,Medium,1,6.24,157
2015-16,Rajshahi,BRRI dhan67,Short,2,5.64,157
2016-17,Rajshahi,BRRI dhan67,Short,3,6.21,157
2017-18,Rangpur,BRRI dhan67,Short,1,4.99,157
2015-16,Rajshahi,BRRI dhan69,Medium,2,5.88,157
2016-17,Gazipur,BRRI dhan69,Medium,1,6.1,157
2016-17,Gazipur,BRRI dhan69,Medium,2,5.75,157
2016-17,Gazipur,BRRI dhan69,Medium,3,6.28,157
2016-17,Rajshahi,BRRI dhan69,Medium,3,5.32,157
2017-18,Cumilla,BRRI dhan69,Medium,3,7.1,157
2017-18,Rangpur,BRRI dhan69,Medium,1,5.74,157
2017-18,Rangpur,BRRI dhan69,Medium,2,6.17,157
2016-17,Bhanga,BRRI dhan74,Medium,2,6.27,157
2016-17,Gazipur,BR1,Medium,1,5.4,158
2016-17,Gazipur,BR1,Medium,2,4.84,158
2016-17,Gazipur,BR1,Medium,3,6.01,158
2017-18,Cumilla,BR1,Medium,2,5.44,158
2017-18,Kushtia,BR1,Medium,1,5.59,158
2016-17,Gazipur,BR14,Long,1,4.47,158
2016-17,Gazipur,BR14,Long,2,6.06,158
2016-17,Gazipur,BR14,Long,3,4.73,158
2016-17,Rajshahi,BR14,Long,1,5.94,158
2016-17,Rangpur,BR14,Long,3,5.5,158
2016-17,Barishal,BR15,Long,1,7.24,158
2016-17,Kushtia,BR15,Long,1,6.2,158
2017-18,Kushtia,BR15,Long,2,5.73,158
2017-18,Kushtia,BR15,Long,3,5.65,158
2017-18,Habiganj,BR15,Long,1,4.53,158
2016-17,Barishal,BR16,Long,1,3.5,158
2017-18,Cumilla,BR16,Long,1,5.28,158
2017-18,Habiganj,BR16,Long,2,4.09,158
2016-17,Rangpur,BR17,Medium,2,5.03,158
2017-18,Rangpur,BR17,Medium,1,4.11,158
2017-18,Rangpur,BR17,Medium,2,3.61,158
2017-18,Rangpur,BR17,Medium,3,3.4,158
2015-16,Habiganj,BR18,Long,1,5,158
2016-17,Bhanga,BR18,Long,2,6.37,158
2017-18,Cumilla,BR18,Long,1,6.11,158
2017-18,Habiganj,BR18,Long,2,5.59,158
2015-16,Habiganj,BR19,Long,2,6.8,158
2015-16,Habiganj,BR19,Long,3,7.6,158
2016-17,Habiganj,BR19,Long,2,3.94,158
2016-17,Habiganj,BR19,Long,3,4.21,158
2017-18,Habiganj,BR19,Long,1,5.47,158
2017-18,Habiganj,BR19,Long,2,4.32,158
2017-18,Habiganj,BR19,Long,3,4.9,158
2015-16,Rangpur,BR2,Long,1,0.56,158
2015-16,Rangpur,BR2,Long,3,1.76,158
2017-18,Rangpur,BR2,Long,1,5.77,158
2017-18,Rangpur,BR2,Long,2,5.8,158
2017-18,Rangpur,BR2,Long,3,5.31,158
2017-18,Gazipur,BR26,Short,1,5.18,158
2017-18,Gazipur,BR26,Short,2,5.06,158
2017-18,Gazipur,BR26,Short,3,4.48,158
2017-18,Habiganj,BR26,Short,3,3.28,158
2016-17,Habiganj,BR3,Long,3,3.41,158
2016-17,Rangpur,BR6,Short,2,4.21,158
2016-17,Rangpur,BR6,Short,3,4.51,158
2015-16,Gazipur,BR7,Medium,1,5.43,158
2015-16,Gazipur,BR7,Medium,2,5.89,158
2015-16,Gazipur,BR7,Medium,3,4.78,158
2017-18,Kushtia,BR7,Medium,2,6.78,158
2017-18,Habiganj,BR7,Medium,1,4.47,158
2017-18,Habiganj,BR7,Medium,2,4.48,158
2016-17,Cumilla,BR8,Long,3,6.42,158
2016-17,Kushtia,BR8,Long,2,4.96,158
2017-18,Bhanga,BR8,Long,1,6.4,158
2017-18,Kushtia,BR8,Long,3,6.27,158
2016-17,Rajshahi,BR9,Medium,1,5.37,158
2016-17,Bhanga,BRRI dhan29,Long,2,7.15,158
2016-17,Kushtia,BRRI dhan29,Long,1,7.27,158
2016-17,Habiganj,BRRI dhan29,Long,2,3.94,158
2017-18,Habiganj,BRRI dhan29,Long,1,5.39,158
2016-17,Kushtia,BRRI dhan35,Medium,1,7,158
2017-18,Cumilla,BRRI dhan35,Medium,1,7.41,158
2017-18,Habiganj,BRRI dhan35,Medium,3,6.35,158
2017-18,Rangpur,BRRI dhan36,Short,1,6.36,158
2017-18,Rangpur,BRRI dhan36,Short,2,2.69,158
2017-18,Habiganj,BRRI dhan36,Short,3,6.19,158
2017-18,Gazipur,BRRI dhan45,Short,1,7.5,158
2017-18,Gazipur,BRRI dhan45,Short,2,5.54,158
2017-18,Gazipur,BRRI dhan45,Short,3,5.13,158
2017-18,Gazipur,BRRI dhan47,Short,1,5.81,158
2017-18,Gazipur,BRRI dhan47,Short,2,6.95,158
2017-18,Gazipur,BRRI dhan47,Short,3,5.56,158
2017-18,Rangpur,BRRI dhan47,Short,1,5.91,158
2017-18,Rangpur,BRRI dhan47,Short,3,5.34,158
2017-18,Habiganj,BRRI dhan47,Short,3,5.81,158
2015-16,Rangpur,BRRI dhan50,Medium,3,5.64,158
2017-18,Cumilla,BRRI dhan50,Medium,3,4.35,158
2017-18,Kushtia,BRRI dhan50,Medium,3,6.6,158
2016-17,Rangpur,BRRI dhan55,Short,3,5.63,158
2017-18,Gazipur,BRRI dhan55,Short,1,6.42,158
2017-18,Gazipur,BRRI dhan55,Short,2,6.82,158
2017-18,Gazipur,BRRI dhan55,Short,3,6.72,158
2017-18,Rangpur,BRRI dhan55,Short,2,6.08,158
2016-17,Rangpur,BRRI dhan59,Medium,1,4.53,158
2016-17,Rangpur,BRRI dhan59,Medium,2,4.2,158
2016-17,Rangpur,BRRI dhan60,Short,1,5.47,158
2017-18,Gazipur,BRRI dhan61,Medium,1,9.28,158
2017-18,Gazipur,BRRI dhan61,Medium,2,7.73,158
2017-18,Gazipur,BRRI dhan61,Medium,3,7.33,158
2017-18,Rangpur,BRRI dhan63,Short,1,5.61,158
2015-16,Rajshahi,BRRI dhan64,Medium,3,5.46,158
2016-17,Rangpur,BRRI dhan64,Medium,3,3.55,158
2017-18,Cumilla,BRRI dhan64,Medium,2,6.3,158
2017-18,Rangpur,BRRI dhan64,Medium,2,5.43,158
2017-18,Rangpur,BRRI dhan64,Medium,3,4.6,158
2016-17,Rajshahi,BRRI dhan67,Short,1,5.87,158
2017-18,Rangpur,BRRI dhan68,Medium,1,5.98,158
2017-18,Rangpur,BRRI dhan68,Medium,2,6.26,158
2017-18,Rangpur,BRRI dhan68,Medium,3,5.95,158
2016-17,Kushtia,BRRI dhan69,Medium,2,6.5,158
2017-18,Cumilla,BRRI dhan69,Medium,1,4.45,158
2017-18,Rangpur,BRRI dhan69,Medium,3,5.02,158
2017-18,Habiganj,BRRI dhan74,Medium,3,7.55,158
2017-18,Kushtia,BR1,Medium,2,5.64,159
2017-18,Kushtia,BR1,Medium,3,5.71,159
2017-18,Habiganj,BR1,Medium,3,4.83,159
2017-18,Sonagazi,BR12,Long,1,4.38,159
2017-18,Sonagazi,BR12,Long,2,5.09,159
2017-18,Sonagazi,BR12,Long,3,4.19,159
2017-18,Habiganj,BR12,Long,3,6.5,159
2017-18,Bhanga,BR14,Long,2,5.54,159
2017-18,Gazipur,BR14,Long,1,5.48,159
2017-18,Gazipur,BR14,Long,2,6.95,159
2017-18,Gazipur,BR14,Long,3,7.34,159
2017-18,Rangpur,BR14,Long,3,6.04,159
2015-16,Habiganj,BR15,Long,1,6.6,159
2016-17,Habiganj,BR15,Long,1,3.6,159
2016-17,Habiganj,BR15,Long,2,3.83,159
2017-18,Barishal,BR15,Long,1,4.41,159
2017-18,Habiganj,BR15,Long,3,5.82,159
2015-16,Habiganj,BR16,Long,2,6.1,159
2016-17,Kushtia,BR16,Long,3,6.76,159
2016-17,Habiganj,BR16,Long,2,3.94,159
2017-18,Barishal,BR16,Long,1,4.8,159
2017-18,Habiganj,BR16,Long,1,4.68,159
2017-18,Habiganj,BR16,Long,3,5.9,159
2017-18,Habiganj,BR17,Medium,3,3.19,159
2016-17,Barishal,BR18,Long,1,3.26,159
2016-17,Habiganj,BR18,Long,2,2.74,159
2016-17,Habiganj,BR18,Long,3,2.6,159
2017-18,Sonagazi,BR18,Long,1,5.42,159
2017-18,Sonagazi,BR18,Long,2,4.98,159
2017-18,Sonagazi,BR18,Long,3,5.87,159
2016-17,Satkhira,BR19,Long,3,6.15,159
2016-17,Habiganj,BR19,Long,1,3.86,159
2017-18,Rajshahi,BR19,Long,1,4.82,159
2017-18,Rajshahi,BR19,Long,2,4.65,159
2016-17,Rangpur,BR2,Long,1,3.25,159
2016-17,Satkhira,BR3,Long,1,6.81,159
2016-17,Satkhira,BR3,Long,2,6.94,159
2016-17,Satkhira,BR3,Long,3,6.5,159
2017-18,Habiganj,BR3,Long,3,3.94,159
2016-17,Rangpur,BR6,Short,1,5.32,159
2017-18,Rangpur,BR6,Short,1,5.97,159
2017-18,Barishal,BR7,Medium,1,5.16,159
2017-18,Barishal,BR7,Medium,2,5.9,159
2017-18,Kushtia,BR7,Medium,1,5.72,159
2016-17,Cumilla,BR8,Long,1,5.75,159
2017-18,Bhanga,BR8,Long,3,5.57,159
2017-18,Kushtia,BR8,Long,2,6.24,159
2017-18,Rajshahi,BR8,Long,1,4.26,159
2017-18,Rajshahi,BR8,Long,2,5.17,159
2017-18,Rajshahi,BR8,Long,3,4.31,159
2017-18,Kushtia,BR9,Medium,2,6.34,159
2017-18,Kushtia,BR9,Medium,3,5.99,159
2017-18,Rajshahi,BR9,Medium,2,4.25,159
2015-16,Habiganj,BRRI dhan29,Long,2,7.4,159
2016-17,Cumilla,BRRI dhan29,Long,2,6.92,159
2016-17,Habiganj,BRRI dhan29,Long,1,3.16,159
2016-17,Bhanga,BRRI dhan35,Medium,1,6.53,159
2017-18,Cumilla,BRRI dhan35,Medium,2,8.07,159
2017-18,Rangpur,BRRI dhan35,Medium,3,7.14,159
2016-17,Rangpur,BRRI dhan36,Short,3,5.37,159
2015-16,Rangpur,BRRI dhan50,Medium,2,4.73,159
2017-18,Cumilla,BRRI dhan50,Medium,2,4.95,159
2017-18,Habiganj,BRRI dhan50,Medium,3,4.29,159
2017-18,Habiganj,BRRI dhan55,Short,3,5.88,159
2015-16,Gazipur,BRRI dhan58,Medium,1,8.3,159
2015-16,Gazipur,BRRI dhan58,Medium,2,6.85,159
2015-16,Gazipur,BRRI dhan58,Medium,3,7.73,159
2017-18,Cumilla,BRRI dhan59,Medium,2,7.44,159
2017-18,Cumilla,BRRI dhan60,Short,1,7.57,159
2017-18,Cumilla,BRRI dhan60,Short,3,6.38,159
2017-18,Gazipur,BRRI dhan60,Short,1,6.86,159
2017-18,Gazipur,BRRI dhan60,Short,2,6.75,159
2017-18,Gazipur,BRRI dhan60,Short,3,6.18,159
2017-18,Habiganj,BRRI dhan61,Medium,3,5.45,159
2017-18,Cumilla,BRRI dhan64,Medium,3,5.22,159
2017-18,Cumilla,BRRI dhan67,Short,3,5.98,159
2017-18,Habiganj,BRRI dhan68,Medium,3,7.23,159
2016-17,Rangpur,BRRI dhan74,Medium,1,7.06,159
2016-17,Kushtia,BR12,Long,2,6.29,160
2017-18,Bhanga,BR14,Long,1,5.68,160
2017-18,Bhanga,BR14,Long,3,5.89,160
2015-16,Habiganj,BR15,Long,2,6.2,160
2015-16,Habiganj,BR15,Long,3,6.4,160
2015-16,Rajshahi,BR15,Long,1,4.95,160
2015-16,Rajshahi,BR15,Long,3,5.16,160
2016-17,Cumilla,BR15,Long,1,6.39,160
2016-17,Rajshahi,BR15,Long,3,6.01,160
2016-17,Habiganj,BR15,Long,3,3.98,160
2017-18,Barishal,BR15,Long,2,5.68,160
2017-18,Barishal,BR15,Long,3,5.49,160
2017-18,Bhanga,BR15,Long,1,7.72,160
2017-18,Cumilla,BR15,Long,1,6.51,160
2015-16,Habiganj,BR16,Long,1,6.9,160
2015-16,Habiganj,BR16,Long,3,6.5,160
2016-17,Kushtia,BR16,Long,1,6.78,160
2016-17,Habiganj,BR16,Long,1,3.63,160
2016-17,Habiganj,BR16,Long,3,3.24,160
2017-18,Gazipur,BR17,Medium,1,2.37,160
2017-18,Gazipur,BR17,Medium,2,3.68,160
2017-18,Gazipur,BR17,Medium,3,3.13,160
2015-16,Habiganj,BR18,Long,2,6.8,160
2015-16,Habiganj,BR18,Long,3,7.3,160
2016-17,Cumilla,BR18,Long,1,6.07,160
2016-17,Cumilla,BR18,Long,3,6.39,160
2016-17,Kushtia,BR18,Long,2,5.5,160
2017-18,Kushtia,BR18,Long,1,6.18,160
2015-16,Habiganj,BR19,Long,1,6,160
2015-16,Rajshahi,BR19,Long,1,5.33,160
2016-17,Cumilla,BR19,Long,1,6.65,160
2016-17,Kushtia,BR19,Long,1,6.11,160
2016-17,Rajshahi,BR19,Long,2,5.08,160
