"Y"	"L"	"Env"	"t.j"	"r.i"	"Group"	"G"	"GG"	"ari.mean"	"adj.mean"	"w"
"167"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1971	"Long"	"BR2"	"Long-BR2"	5.24333333333333	5.24333333333333	21.6138837417918
"168"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1973	"Long"	"BR3"	"Long-BR3"	5.76666666666667	5.76666666666667	21.6138837417917
"169"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1977	"Long"	"BR7"	"Long-BR7"	5.73666666666667	5.73666666666667	21.6138837417918
"170"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1978	"Long"	"BR8"	"Long-BR8"	3.85666666666667	3.85666666666667	21.6138837417918
"171"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1978	"Long"	"BR9"	"Long-BR9"	5.83333333333333	5.83333333333333	21.6138837417918
"172"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.26666666666667	6.26666666666667	21.6138837417918
"173"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.84333333333333	4.84333333333333	21.6138837417918
"174"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1970	"Short"	"BR1"	"Short-BR1"	4.73333333333333	4.73333333333333	21.6138837417918
"175"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1977	"Short"	"BR6"	"Short-BR6"	4.18	4.18	21.6138837417918
"176"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	4.77	4.77	21.6138837417918
"177"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1985	"Stress"	"BR17"	"Stress-BR17"	5.87333333333333	5.87333333333333	21.6138837417918
"178"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1985	"Stress"	"BR18"	"Stress-BR18"	3.75	3.75	21.6138837417918
"179"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1985	"Stress"	"BR19"	"Stress-BR19"	5.35	5.35	21.6138837417918
"180"	"2002-2003"	"Comilla"	"2002-2003-Comilla"	2002	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.54333333333333	4.54333333333333	21.6138837417918
"181"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1983	"Long"	"BR12"	"Long-BR12"	4.68	4.68	9.62583330391523
"182"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1983	"Long"	"BR14"	"Long-BR14"	3.90666666666667	3.90666666666666	9.62583330391521
"183"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1983	"Long"	"BR15"	"Long-BR15"	5.07	5.07	9.62583330391522
"184"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1983	"Long"	"BR16"	"Long-BR16"	5.91333333333333	5.91333333333333	9.62583330391525
"185"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1971	"Long"	"BR2"	"Long-BR2"	3.84333333333333	3.84333333333333	9.62583330391523
"186"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1973	"Long"	"BR3"	"Long-BR3"	4.95666666666667	4.95666666666667	9.62583330391522
"187"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1977	"Long"	"BR7"	"Long-BR7"	3.56	3.56	9.62583330391522
"188"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1978	"Long"	"BR8"	"Long-BR8"	2.63666666666667	2.63666666666667	9.62583330391524
"189"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1978	"Long"	"BR9"	"Long-BR9"	4.16	4.16	9.62583330391522
"190"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	4.86	4.86	9.62583330391524
"191"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.67666666666667	4.67666666666667	9.62583330391524
"192"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1970	"Short"	"BR1"	"Short-BR1"	4.42333333333333	4.42333333333334	9.62583330391525
"193"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1977	"Short"	"BR6"	"Short-BR6"	4.39333333333333	4.39333333333333	9.62583330391524
"194"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	4.73333333333333	4.73333333333333	9.62583330391524
"195"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1985	"Stress"	"BR17"	"Stress-BR17"	4.95333333333333	4.95333333333333	9.62583330391523
"196"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1985	"Stress"	"BR18"	"Stress-BR18"	3.14333333333333	3.14333333333333	9.62583330391524
"197"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1985	"Stress"	"BR19"	"Stress-BR19"	3.85666666666667	3.85666666666667	9.62583330391524
"198"	"2002-2003"	"Gazipur"	"2002-2003-Gazipur"	2002	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.44666666666667	5.44666666666667	9.62583330391524
"199"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1983	"Long"	"BR12"	"Long-BR12"	5.02333333333333	5.02333333333333	14.9458092309095
"200"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1983	"Long"	"BR14"	"Long-BR14"	5.62666666666667	5.62666666666667	14.9458092309095
"201"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1983	"Long"	"BR15"	"Long-BR15"	5.38	5.38	14.9458092309095
"202"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1983	"Long"	"BR16"	"Long-BR16"	5.47333333333333	5.47333333333333	14.9458092309095
"203"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1971	"Long"	"BR2"	"Long-BR2"	4.48	4.48	14.9458092309095
"204"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1973	"Long"	"BR3"	"Long-BR3"	5.88	5.88	14.9458092309095
"205"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1977	"Long"	"BR7"	"Long-BR7"	4.81333333333333	4.81333333333333	14.9458092309095
"206"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1978	"Long"	"BR8"	"Long-BR8"	4.19	4.19	14.9458092309095
"207"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1978	"Long"	"BR9"	"Long-BR9"	5.68333333333333	5.68333333333333	14.9458092309095
"208"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	7.1	7.1	14.9458092309095
"209"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.91333333333333	5.91333333333333	14.9458092309095
"210"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1970	"Short"	"BR1"	"Short-BR1"	5.26666666666667	5.26666666666667	14.9458092309095
"211"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1977	"Short"	"BR6"	"Short-BR6"	3.69333333333333	3.69333333333333	14.9458092309095
"212"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.22666666666667	5.22666666666667	14.9458092309095
"213"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1985	"Stress"	"BR17"	"Stress-BR17"	5.18333333333333	5.18333333333333	14.9458092309095
"214"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1985	"Stress"	"BR18"	"Stress-BR18"	6.36333333333333	6.36333333333333	14.9458092309095
"215"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1985	"Stress"	"BR19"	"Stress-BR19"	6.19333333333333	6.19333333333333	14.9458092309095
"216"	"2002-2003"	"Habiganj"	"2002-2003-Habiganj"	2002	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.82	5.82	14.9458092309095
"217"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1983	"Long"	"BR12"	"Long-BR12"	4.35	4.35	4.7230830996802
"218"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1983	"Long"	"BR14"	"Long-BR14"	4.13333333333333	4.13333333333333	4.72308309968019
"219"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1983	"Long"	"BR15"	"Long-BR15"	3.63333333333333	3.63333333333333	4.7230830996802
"220"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1983	"Long"	"BR16"	"Long-BR16"	3.65	3.65	4.72308309968021
"221"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1971	"Long"	"BR2"	"Long-BR2"	3.83	3.83	4.7230830996802
"222"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1973	"Long"	"BR3"	"Long-BR3"	4.21666666666667	4.21666666666667	4.7230830996802
"223"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1977	"Long"	"BR7"	"Long-BR7"	3.53333333333333	3.53333333333333	4.7230830996802
"224"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1978	"Long"	"BR8"	"Long-BR8"	3.8	3.8	4.7230830996802
"225"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1978	"Long"	"BR9"	"Long-BR9"	5.5	5.5	4.7230830996802
"226"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.4	5.4	4.7230830996802
"227"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	3.25	3.25	4.7230830996802
"228"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1970	"Short"	"BR1"	"Short-BR1"	3	3	4.72308309968021
"229"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1977	"Short"	"BR6"	"Short-BR6"	3.2	3.2	4.72308309968021
"230"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.66666666666667	5.66666666666667	4.72308309968021
"231"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1985	"Stress"	"BR17"	"Stress-BR17"	5.7	5.7	4.7230830996802
"232"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1985	"Stress"	"BR18"	"Stress-BR18"	3.96666666666667	3.96666666666667	4.7230830996802
"233"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1985	"Stress"	"BR19"	"Stress-BR19"	4.23333333333333	4.23333333333333	4.7230830996802
"234"	"2002-2003"	"Rajshahi"	"2002-2003-Rajshahi"	2002	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.03333333333333	4.03333333333333	4.7230830996802
"235"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1983	"Long"	"BR12"	"Long-BR12"	3.94666666666667	3.94666666666667	21.5361684857196
"236"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1983	"Long"	"BR14"	"Long-BR14"	4.47	4.47	21.5361684857195
"237"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1983	"Long"	"BR15"	"Long-BR15"	4.05	4.05	21.5361684857195
"238"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1983	"Long"	"BR16"	"Long-BR16"	4.31666666666667	4.31666666666667	21.5361684857196
"239"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1971	"Long"	"BR2"	"Long-BR2"	3.78666666666667	3.78666666666667	21.5361684857196
"240"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1973	"Long"	"BR3"	"Long-BR3"	3.41666666666667	3.41666666666667	21.5361684857196
"241"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1977	"Long"	"BR7"	"Long-BR7"	3.25333333333333	3.25333333333333	21.5361684857196
"242"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1978	"Long"	"BR8"	"Long-BR8"	3.39	3.39	21.5361684857196
"243"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1978	"Long"	"BR9"	"Long-BR9"	4.32333333333333	4.32333333333333	21.5361684857196
"244"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	4.87333333333333	4.87333333333333	21.5361684857196
"245"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	3.93333333333333	3.93333333333333	21.5361684857196
"246"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1970	"Short"	"BR1"	"Short-BR1"	3.33666666666667	3.33666666666667	21.5361684857196
"247"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1977	"Short"	"BR6"	"Short-BR6"	3.41333333333333	3.41333333333333	21.5361684857196
"248"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	4.41333333333333	4.41333333333333	21.5361684857196
"249"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1985	"Stress"	"BR17"	"Stress-BR17"	4.65	4.65	21.5361684857196
"250"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1985	"Stress"	"BR18"	"Stress-BR18"	2.53333333333333	2.53333333333333	21.5361684857196
"251"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1985	"Stress"	"BR19"	"Stress-BR19"	2.38333333333333	2.38333333333333	21.5361684857196
"252"	"2002-2003"	"Rangpur"	"2002-2003-Rangpur"	2002	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	3.34333333333333	3.34333333333333	21.5361684857196
"253"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1983	"Long"	"BR12"	"Long-BR12"	3.76666666666667	3.76666666666667	79.4903840880686
"254"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1983	"Long"	"BR14"	"Long-BR14"	5.9	5.9	79.4903840880685
"255"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1983	"Long"	"BR15"	"Long-BR15"	4.25	4.25	79.4903840880685
"256"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1983	"Long"	"BR16"	"Long-BR16"	3.65	3.65	79.4903840880688
"257"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1971	"Long"	"BR2"	"Long-BR2"	4.32666666666667	4.32666666666667	79.4903840880686
"258"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1973	"Long"	"BR3"	"Long-BR3"	4.61666666666667	4.61666666666667	79.4903840880685
"259"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1977	"Long"	"BR7"	"Long-BR7"	4.43	4.43	79.4903840880685
"260"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1978	"Long"	"BR8"	"Long-BR8"	4.84	4.84	79.4903840880687
"261"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1978	"Long"	"BR9"	"Long-BR9"	4.55	4.55	79.4903840880685
"262"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.68333333333333	6.68333333333333	79.4903840880687
"263"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.38333333333333	4.38333333333333	79.4903840880687
"264"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1970	"Short"	"BR1"	"Short-BR1"	4.45	4.45	79.4903840880688
"265"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1977	"Short"	"BR6"	"Short-BR6"	4.76666666666667	4.76666666666667	79.4903840880687
"266"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.38333333333333	6.38333333333333	79.4903840880687
"267"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1985	"Stress"	"BR17"	"Stress-BR17"	5.51666666666667	5.51666666666667	79.4903840880686
"268"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1985	"Stress"	"BR18"	"Stress-BR18"	4.23	4.23	79.4903840880687
"269"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1985	"Stress"	"BR19"	"Stress-BR19"	5.4	5.4	79.4903840880687
"270"	"2002-2003"	"Satkhira"	"2002-2003-Satkhira"	2002	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.48333333333333	4.48333333333333	79.4903840880687
"271"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1983	"Long"	"BR12"	"Long-BR12"	4.66333333333333	4.66333333333333	5.33368452243768
"272"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1983	"Long"	"BR14"	"Long-BR14"	5.40333333333333	5.40333333333333	5.33368452243768
"273"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1983	"Long"	"BR15"	"Long-BR15"	5.13333333333333	5.13333333333333	5.33368452243768
"274"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1983	"Long"	"BR16"	"Long-BR16"	2.09666666666667	2.09666666666667	5.3336845224377
"275"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1971	"Long"	"BR2"	"Long-BR2"	5.41666666666667	5.41666666666667	5.33368452243769
"276"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1973	"Long"	"BR3"	"Long-BR3"	3.69333333333333	3.69333333333333	5.33368452243768
"277"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1977	"Long"	"BR7"	"Long-BR7"	4.09	4.09	5.33368452243768
"278"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1978	"Long"	"BR8"	"Long-BR8"	3.77666666666667	3.77666666666666	5.33368452243769
"279"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1978	"Long"	"BR9"	"Long-BR9"	4.81	4.81	5.33368452243768
"280"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.24666666666667	5.24666666666666	5.33368452243769
"281"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	2.39	2.39	5.33368452243769
"282"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1970	"Short"	"BR1"	"Short-BR1"	4.76333333333333	4.76333333333333	5.3336845224377
"283"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1977	"Short"	"BR6"	"Short-BR6"	1.86333333333333	1.86333333333333	5.33368452243769
"284"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	4.83	4.83	5.33368452243769
"285"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1985	"Stress"	"BR17"	"Stress-BR17"	5.15333333333333	5.15333333333333	5.33368452243769
"286"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1985	"Stress"	"BR18"	"Stress-BR18"	3.66333333333333	3.66333333333333	5.33368452243769
"287"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1985	"Stress"	"BR19"	"Stress-BR19"	4.37333333333333	4.37333333333333	5.33368452243769
"288"	"2003-2004"	"Barisal"	"2003-2004-Barisal"	2003	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.37666666666667	5.37666666666666	5.33368452243769
"289"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1983	"Long"	"BR12"	"Long-BR12"	5.33	5.33	5.19727861886
"290"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1983	"Long"	"BR14"	"Long-BR14"	5.35666666666667	5.35666666666667	5.19727861885999
"291"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1983	"Long"	"BR15"	"Long-BR15"	5.34	5.34	5.19727861886
"292"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1983	"Long"	"BR16"	"Long-BR16"	6.49	6.49	5.19727861886001
"293"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1971	"Long"	"BR2"	"Long-BR2"	3.98333333333333	3.98333333333333	5.19727861886
"294"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1973	"Long"	"BR3"	"Long-BR3"	5.76333333333333	5.76333333333333	5.19727861886
"295"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1977	"Long"	"BR7"	"Long-BR7"	5.97333333333333	5.97333333333333	5.19727861886
"296"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1978	"Long"	"BR8"	"Long-BR8"	5.18	5.18	5.19727861886001
"297"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1978	"Long"	"BR9"	"Long-BR9"	5.72666666666667	5.72666666666667	5.19727861886
"298"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.36	6.36	5.19727861886001
"299"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.91	5.91	5.19727861886001
"300"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1970	"Short"	"BR1"	"Short-BR1"	3.43	3.43000000000001	5.19727861886001
"301"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1977	"Short"	"BR6"	"Short-BR6"	4.7	4.7	5.19727861886001
"302"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.52666666666667	5.52666666666667	5.19727861886001
"303"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1985	"Stress"	"BR17"	"Stress-BR17"	6.21333333333333	6.21333333333333	5.19727861886
"304"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1985	"Stress"	"BR18"	"Stress-BR18"	5.53333333333333	5.53333333333333	5.19727861886001
"305"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1985	"Stress"	"BR19"	"Stress-BR19"	5.64	5.64	5.19727861886001
"306"	"2003-2004"	"Bhanga"	"2003-2004-Bhanga"	2003	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.76333333333333	5.76333333333333	5.19727861886001
"307"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1983	"Long"	"BR12"	"Long-BR12"	4.54	4.54	21.2529517988609
"308"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1983	"Long"	"BR14"	"Long-BR14"	5.07	5.07	21.2529517988609
"309"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1983	"Long"	"BR15"	"Long-BR15"	4.44666666666667	4.44666666666667	21.2529517988609
"310"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1983	"Long"	"BR16"	"Long-BR16"	4.86	4.86	21.252951798861
"311"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1971	"Long"	"BR2"	"Long-BR2"	4.45	4.45	21.2529517988609
"312"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1973	"Long"	"BR3"	"Long-BR3"	4.74333333333333	4.74333333333333	21.2529517988609
"313"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1977	"Long"	"BR7"	"Long-BR7"	4.16666666666667	4.16666666666667	21.2529517988609
"314"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1978	"Long"	"BR8"	"Long-BR8"	4.56666666666667	4.56666666666667	21.252951798861
"315"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1978	"Long"	"BR9"	"Long-BR9"	4.76333333333333	4.76333333333333	21.2529517988609
"316"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.62666666666667	5.62666666666667	21.252951798861
"317"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.92333333333333	4.92333333333333	21.252951798861
"318"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1970	"Short"	"BR1"	"Short-BR1"	4.25666666666667	4.25666666666667	21.252951798861
"319"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1977	"Short"	"BR6"	"Short-BR6"	3.53666666666667	3.53666666666667	21.252951798861
"320"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.11666666666667	5.11666666666667	21.252951798861
"321"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1985	"Stress"	"BR17"	"Stress-BR17"	4.90333333333333	4.90333333333333	21.252951798861
"322"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1985	"Stress"	"BR18"	"Stress-BR18"	4.72	4.72	21.252951798861
"323"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1985	"Stress"	"BR19"	"Stress-BR19"	4.53666666666667	4.53666666666667	21.252951798861
"324"	"2003-2004"	"Comilla"	"2003-2004-Comilla"	2003	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.97333333333333	4.97333333333333	21.252951798861
"325"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1983	"Long"	"BR12"	"Long-BR12"	3.01666666666667	3.01666666666667	13.626472366563
"326"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1983	"Long"	"BR14"	"Long-BR14"	2.5	2.5	13.626472366563
"327"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1983	"Long"	"BR15"	"Long-BR15"	3.38	3.38	13.626472366563
"328"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1983	"Long"	"BR16"	"Long-BR16"	1.93	1.93	13.626472366563
"329"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1971	"Long"	"BR2"	"Long-BR2"	1.97	1.97	13.626472366563
"330"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1973	"Long"	"BR3"	"Long-BR3"	3.54	3.54	13.626472366563
"331"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1977	"Long"	"BR7"	"Long-BR7"	2.77333333333333	2.77333333333333	13.626472366563
"332"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1978	"Long"	"BR8"	"Long-BR8"	1.18	1.18	13.626472366563
"333"	"2003-2004"	"Gazipur"	"2003-2004-Gazipur"	2003	1978	"Long"	"BR9"	"Long-BR9"	2.89	2.89	13.626472366563
