SL	Year	Location	Year of release	Rep	Variety	Group	Yield
2247	2006	Satkhira	1980	2	BR11	Medium	4.60
2248	2006	Sonagazi	1980	2	BR11	Medium	5.62
2249	2006	Kustia	1980	2	BR11	Medium	5.50
2250	2007	Barisal	1980	2	BR11	Medium	4.05
2251	2007	Comilla	1980	2	BR11	Medium	3.48
2252	2007	Gazipur	1980	2	BR11	Medium	4.00
2253	2007	Rajshahi	1980	2	BR11	Medium	4.70
2254	2007	Rangpur	1980	2	BR11	Medium	2.60
2255	2007	Satkhira	1980	2	BR11	Medium	3.95
2256	2007	Sonagazi	1980	2	BR11	Medium	2.97
2257	2007	Kustia	1980	2	BR11	Medium	5.70
2258	2008	Barisal	1980	2	BR11	Medium	2.67
2259	2008	Comilla	1980	2	BR11	Medium	2.22
2260	2008	Gazipur	1980	2	BR11	Medium	3.75
2261	2008	Rajshahi	1980	2	BR11	Medium	2.77
2262	2008	Rangpur	1980	2	BR11	Medium	4.65
2263	2008	Satkhira	1980	2	BR11	Medium	4.28
2264	2008	Sonagazi	1980	2	BR11	Medium	1.70
2265	2008	Kustia	1980	2	BR11	Medium	5.45
2266	2009	Barisal	1980	2	BR11	Medium	1.30
2267	2009	Comilla	1980	2	BR11	Medium	3.60
2268	2009	Gazipur	1980	2	BR11	Medium	4.20
2269	2009	Rajshahi	1980	2	BR11	Medium	3.74
2270	2009	Rangpur	1980	2	BR11	Medium	4.40
2271	2009	Satkhira	1980	2	BR11	Medium	4.11
2272	2009	Sonagazi	1980	2	BR11	Medium	1.50
2273	2009	Kustia	1980	2	BR11	Medium	5.20
2274	2010	Barisal	1980	2	BR11	Medium	2.52
2275	2010	Comilla	1980	2	BR11	Medium	4.97
2276	2010	Gazipur	1980	2	BR11	Medium	4.65
2277	2010	Rajshahi	1980	2	BR11	Medium	6.27
2278	2010	Rangpur	1980	2	BR11	Medium	4.90
2279	2010	Satkhira	1980	2	BR11	Medium	4.19
2280	2010	Sonagazi	1980	2	BR11	Medium	4.75
2281	2010	Kustia	1980	2	BR11	Medium	6.80
2282	2011	Barisal	1980	2	BR11	Medium	3.73
2283	2011	Comilla	1980	2	BR11	Medium	1.58
2284	2011	Gazipur	1980	2	BR11	Medium	4.75
2285	2011	Rajshahi	1980	2	BR11	Medium	8.80
2286	2011	Rangpur	1980	2	BR11	Medium	3.80
2287	2011	Satkhira	1980	2	BR11	Medium	4.15
2288	2011	Sonagazi	1980	2	BR11	Medium	6.00
2289	2011	Kustia	1980	2	BR11	Medium	4.82
2290	2012	Kustia	1980	2	BR11	Medium	4.76
2291	2012	Sonagazi	1980	2	BR11	Medium	4.75
2292	2012	Comilla	1980	2	BR11	Medium	4.20
2293	2012	Gazipur	1980	2	BR11	Medium	3.44
2294	2012	Rajshahi	1980	2	BR11	Medium	4.73
2295	2012	Rangpur	1980	2	BR11	Medium	2.40
2296	2012	Satkhira	1980	2	BR11	Medium	3.11
2297	2012	Barisal	1980	2	BR11	Medium	3.81
2298	2013	Kustia	1980	2	BR11	Medium	5.40
2299	2013	Sonagazi	1980	2	BR11	Medium	4.89
2300	2013	Comilla	1980	2	BR11	Medium	4.16
2301	2013	Gazipur	1980	2	BR11	Medium	5.10
2302	2013	Rajshahi	1980	2	BR11	Medium	5.43
2303	2013	Rangpur	1980	2	BR11	Medium	3.50
2304	2013	Barisal	1980	2	BR11	Medium	5.30
2305	2014	Kustia	1980	2	BR11	Medium	5.80
2306	2014	Sonagazi	1980	2	BR11	Medium	3.90
2307	2014	Comilla	1980	2	BR11	Medium	4.11
2308	2014	Gazipur	1980	2	BR11	Medium	7.50
2309	2014	Rajshahi	1980	2	BR11	Medium	4.74
2310	2014	Rangpur	1980	2	BR11	Medium	5.30
2311	2014	Satkhira	1980	2	BR11	Medium	6.14
2312	2014	Bhanga	1980	2	BR11	Medium	4.00
2313	2015	Kustia	1980	2	BR11	Medium	5.70
2314	2015	Sonagazi	1980	2	BR11	Medium	3.66
2315	2015	Comilla	1980	2	BR11	Medium	5.61
2316	2015	Gazipur	1980	2	BR11	Medium	6.90
2317	2015	Rajshahi	1980	2	BR11	Medium	6.53
2318	2015	Rangpur	1980	2	BR11	Medium	3.30
2319	2015	Satkhira	1980	2	BR11	Medium	6.51
2320	2015	Bhanga	1980	2	BR11	Medium	3.25
2321	2001	Barisal	1980	3	BR11	Medium	3.85
2322	2001	Comilla	1980	3	BR11	Medium	4.74
2323	2001	Gazipur	1980	3	BR11	Medium	3.37
2324	2001	Rajshahi	1980	3	BR11	Medium	3.45
2325	2001	Rangpur	1980	3	BR11	Medium	4.09
2326	2001	Satkhira	1980	3	BR11	Medium	7.02
2327	2001	Sonagazi	1980	3	BR11	Medium	3.37
2328	2002	Barisal	1980	3	BR11	Medium	5.50
2329	2002	Comilla	1980	3	BR11	Medium	4.85
2330	2002	Gazipur	1980	3	BR11	Medium	3.95
2331	2002	Rajshahi	1980	3	BR11	Medium	3.75
2332	2002	Rangpur	1980	3	BR11	Medium	3.89
2333	2002	Satkhira	1980	3	BR11	Medium	6.73
2334	2002	Sonagazi	1980	3	BR11	Medium	3.67
2335	2003	Barisal	1980	3	BR11	Medium	4.71
2336	2003	Comilla	1980	3	BR11	Medium	1.86
2337	2003	Gazipur	1980	3	BR11	Medium	3.02
2338	2003	Rajshahi	1980	3	BR11	Medium	3.60
2339	2003	Rangpur	1980	3	BR11	Medium	4.28
2340	2003	Satkhira	1980	3	BR11	Medium	7.32
2341	2003	Sonagazi	1980	3	BR11	Medium	1.65
2342	2004	Barisal	1980	3	BR11	Medium	3.11
2343	2004	Comilla	1980	3	BR11	Medium	2.64
2344	2004	Gazipur	1980	3	BR11	Medium	4.19
2345	2004	Rajshahi	1980	3	BR11	Medium	4.60
2346	2004	Rangpur	1980	3	BR11	Medium	3.66
2347	2004	Satkhira	1980	3	BR11	Medium	6.50
2348	2004	Sonagazi	1980	3	BR11	Medium	3.72
2349	2004	Kustia	1980	3	BR11	Medium	3.33
2350	2005	Barisal	1980	3	BR11	Medium	5.44
2351	2005	Comilla	1980	3	BR11	Medium	3.52
2352	2005	Gazipur	1980	3	BR11	Medium	3.83
2353	2005	Rajshahi	1980	3	BR11	Medium	5.58
2354	2005	Rangpur	1980	3	BR11	Medium	0.73
2355	2005	Satkhira	1980	3	BR11	Medium	6.27
2356	2005	Sonagazi	1980	3	BR11	Medium	3.60
2357	2005	Kustia	1980	3	BR11	Medium	5.43
2358	2006	Barisal	1980	3	BR11	Medium	3.80
2359	2006	Comilla	1980	3	BR11	Medium	0.96
2360	2006	Gazipur	1980	3	BR11	Medium	3.90
2361	2006	Rajshahi	1980	3	BR11	Medium	5.50
2362	2006	Rangpur	1980	3	BR11	Medium	5.90
2363	2006	Satkhira	1980	3	BR11	Medium	4.45
2364	2006	Sonagazi	1980	3	BR11	Medium	3.65
2365	2006	Kustia	1980	3	BR11	Medium	5.38
2366	2007	Barisal	1980	3	BR11	Medium	4.06
2367	2007	Comilla	1980	3	BR11	Medium	3.09
2368	2007	Gazipur	1980	3	BR11	Medium	4.20
2369	2007	Rajshahi	1980	3	BR11	Medium	5.50
2370	2007	Rangpur	1980	3	BR11	Medium	2.25
2371	2007	Satkhira	1980	3	BR11	Medium	4.20
2372	2007	Sonagazi	1980	3	BR11	Medium	2.76
2373	2007	Kustia	1980	3	BR11	Medium	5.35
2374	2008	Barisal	1980	3	BR11	Medium	3.33
2375	2008	Comilla	1980	3	BR11	Medium	2.26
2376	2008	Gazipur	1980	3	BR11	Medium	3.90
2377	2008	Rajshahi	1980	3	BR11	Medium	3.09
2378	2008	Rangpur	1980	3	BR11	Medium	4.40
2379	2008	Satkhira	1980	3	BR11	Medium	4.33
2380	2008	Sonagazi	1980	3	BR11	Medium	1.60
2381	2008	Kustia	1980	3	BR11	Medium	4.98
2382	2009	Barisal	1980	3	BR11	Medium	2.60
2383	2009	Comilla	1980	3	BR11	Medium	3.49
2384	2009	Gazipur	1980	3	BR11	Medium	3.68
2385	2009	Rajshahi	1980	3	BR11	Medium	4.30
2386	2009	Rangpur	1980	3	BR11	Medium	3.80
2387	2009	Satkhira	1980	3	BR11	Medium	4.26
2388	2009	Sonagazi	1980	3	BR11	Medium	1.85
2389	2009	Kustia	1980	3	BR11	Medium	4.60
2390	2010	Barisal	1980	3	BR11	Medium	2.91
2391	2010	Comilla	1980	3	BR11	Medium	4.72
2392	2010	Gazipur	1980	3	BR11	Medium	3.45
2393	2010	Rajshahi	1980	3	BR11	Medium	6.45
2394	2010	Rangpur	1980	3	BR11	Medium	3.60
2395	2010	Satkhira	1980	3	BR11	Medium	4.29
2396	2010	Sonagazi	1980	3	BR11	Medium	4.83
2397	2010	Kustia	1980	3	BR11	Medium	6.10
2398	2011	Barisal	1980	3	BR11	Medium	3.22
2399	2011	Comilla	1980	3	BR11	Medium	1.94
2400	2011	Gazipur	1980	3	BR11	Medium	5.10
2401	2011	Rajshahi	1980	3	BR11	Medium	8.60
2402	2011	Rangpur	1980	3	BR11	Medium	4.00
2403	2011	Satkhira	1980	3	BR11	Medium	4.28
2404	2011	Sonagazi	1980	3	BR11	Medium	5.60
2405	2011	Kustia	1980	3	BR11	Medium	4.71
2406	2012	Kustia	1980	3	BR11	Medium	4.78
2407	2012	Sonagazi	1980	3	BR11	Medium	5.05
2408	2012	Comilla	1980	3	BR11	Medium	3.92
2409	2012	Gazipur	1980	3	BR11	Medium	3.73
2410	2012	Rajshahi	1980	3	BR11	Medium	4.82
2411	2012	Rangpur	1980	3	BR11	Medium	2.30
2412	2012	Satkhira	1980	3	BR11	Medium	2.96
2413	2012	Barisal	1980	3	BR11	Medium	3.62
2414	2013	Kustia	1980	3	BR11	Medium	5.00
2415	2013	Sonagazi	1980	3	BR11	Medium	4.98
2416	2013	Comilla	1980	3	BR11	Medium	4.18
2417	2013	Gazipur	1980	3	BR11	Medium	5.06
2418	2013	Rajshahi	1980	3	BR11	Medium	5.27
2419	2013	Rangpur	1980	3	BR11	Medium	3.50
2420	2013	Barisal	1980	3	BR11	Medium	5.10
2421	2014	Kustia	1980	3	BR11	Medium	5.91
2422	2014	Sonagazi	1980	3	BR11	Medium	4.12
2423	2014	Comilla	1980	3	BR11	Medium	4.44
2424	2014	Gazipur	1980	3	BR11	Medium	7.00
2425	2014	Rajshahi	1980	3	BR11	Medium	5.62
2426	2014	Rangpur	1980	3	BR11	Medium	5.40
2427	2014	Satkhira	1980	3	BR11	Medium	6.50
2428	2014	Bhanga	1980	3	BR11	Medium	3.38
2429	2015	Kustia	1980	3	BR11	Medium	6.28
2430	2015	Sonagazi	1980	3	BR11	Medium	3.04
2431	2015	Comilla	1980	3	BR11	Medium	5.37
2432	2015	Gazipur	1980	3	BR11	Medium	6.82
2433	2015	Rajshahi	1980	3	BR11	Medium	6.25
2434	2015	Rangpur	1980	3	BR11	Medium	3.30
2435	2015	Satkhira	1980	3	BR11	Medium	6.13
2436	2015	Bhanga	1980	3	BR11	Medium	3.50
349	2001	Barisal	1988	1	BR22	Long	4.24
350	2001	Comilla	1988	1	BR22	Long	5.66
351	2001	Gazipur	1988	1	BR22	Long	4.05
352	2001	Rajshahi	1988	1	BR22	Long	5.45
353	2001	Rangpur	1988	1	BR22	Long	3.83
354	2001	Satkhira	1988	1	BR22	Long	4.56
355	2001	Sonagazi	1988	1	BR22	Long	3.98
356	2002	Barisal	1988	1	BR22	Long	5.80
357	2002	Comilla	1988	1	BR22	Long	5.60
358	2002	Gazipur	1988	1	BR22	Long	3.97
359	2002	Rajshahi	1988	1	BR22	Long	5.75
360	2002	Rangpur	1988	1	BR22	Long	3.28
361	2002	Satkhira	1988	1	BR22	Long	4.15
362	2002	Sonagazi	1988	1	BR22	Long	4.27
363	2003	Barisal	1988	1	BR22	Long	5.46
364	2003	Comilla	1988	1	BR22	Long	3.79
365	2003	Gazipur	1988	1	BR22	Long	2.78
366	2003	Rajshahi	1988	1	BR22	Long	5.60
367	2003	Rangpur	1988	1	BR22	Long	4.37
368	2003	Satkhira	1988	1	BR22	Long	4.96
369	2003	Sonagazi	1988	1	BR22	Long	3.39
370	2004	Barisal	1988	1	BR22	Long	4.57
371	2004	Comilla	1988	1	BR22	Long	2.46
372	2004	Gazipur	1988	1	BR22	Long	3.99
373	2004	Rajshahi	1988	1	BR22	Long	5.05
374	2004	Rangpur	1988	1	BR22	Long	3.42
375	2004	Satkhira	1988	1	BR22	Long	5.28
376	2004	Sonagazi	1988	1	BR22	Long	4.65
377	2004	Kustia	1988	1	BR22	Long	3.90
378	2005	Barisal	1988	1	BR22	Long	6.69
379	2005	Comilla	1988	1	BR22	Long	4.00
380	2005	Gazipur	1988	1	BR22	Long	4.39
381	2005	Rajshahi	1988	1	BR22	Long	5.08
382	2005	Rangpur	1988	1	BR22	Long	3.01
383	2005	Satkhira	1988	1	BR22	Long	5.37
384	2005	Sonagazi	1988	1	BR22	Long	4.21
385	2005	Kustia	1988	1	BR22	Long	5.45
386	2006	Barisal	1988	1	BR22	Long	4.22
387	2006	Comilla	1988	1	BR22	Long	1.45
388	2006	Gazipur	1988	1	BR22	Long	4.10
389	2006	Rajshahi	1988	1	BR22	Long	4.80
390	2006	Rangpur	1988	1	BR22	Long	4.05
391	2006	Satkhira	1988	1	BR22	Long	6.20
392	2006	Sonagazi	1988	1	BR22	Long	4.17
393	2006	Kustia	1988	1	BR22	Long	5.00
394	2007	Barisal	1988	1	BR22	Long	1.96
395	2007	Comilla	1988	1	BR22	Long	4.05
396	2007	Gazipur	1988	1	BR22	Long	2.00
397	2007	Rajshahi	1988	1	BR22	Long	4.90
398	2007	Rangpur	1988	1	BR22	Long	3.70
399	2007	Satkhira	1988	1	BR22	Long	4.20
400	2007	Sonagazi	1988	1	BR22	Long	3.61
401	2007	Kustia	1988	1	BR22	Long	5.05
402	2008	Barisal	1988	1	BR22	Long	2.28
403	2008	Comilla	1988	1	BR22	Long	2.54
404	2008	Gazipur	1988	1	BR22	Long	4.10
405	2008	Rajshahi	1988	1	BR22	Long	3.85
406	2008	Rangpur	1988	1	BR22	Long	5.85
407	2008	Satkhira	1988	1	BR22	Long	5.20
408	2008	Sonagazi	1988	1	BR22	Long	1.65
409	2008	Kustia	1988	1	BR22	Long	5.13
410	2009	Barisal	1988	1	BR22	Long	2.60
411	2009	Comilla	1988	1	BR22	Long	3.52
412	2009	Gazipur	1988	1	BR22	Long	4.45
413	2009	Rajshahi	1988	1	BR22	Long	4.38
414	2009	Rangpur	1988	1	BR22	Long	5.20
415	2009	Satkhira	1988	1	BR22	Long	4.70
416	2009	Sonagazi	1988	1	BR22	Long	1.65
417	2009	Kustia	1988	1	BR22	Long	5.20
418	2010	Barisal	1988	1	BR22	Long	2.78
419	2010	Comilla	1988	1	BR22	Long	4.50
420	2010	Gazipur	1988	1	BR22	Long	3.50
421	2010	Rajshahi	1988	1	BR22	Long	5.24
422	2010	Rangpur	1988	1	BR22	Long	5.80
423	2010	Satkhira	1988	1	BR22	Long	4.95
424	2010	Sonagazi	1988	1	BR22	Long	4.59
425	2010	Kustia	1988	1	BR22	Long	5.80
426	2011	Barisal	1988	1	BR22	Long	2.95
427	2011	Comilla	1988	1	BR22	Long	3.70
428	2011	Gazipur	1988	1	BR22	Long	4.40
429	2011	Rajshahi	1988	1	BR22	Long	6.10
430	2011	Rangpur	1988	1	BR22	Long	3.20
431	2011	Satkhira	1988	1	BR22	Long	4.83
432	2011	Sonagazi	1988	1	BR22	Long	6.10
433	2011	Kustia	1988	1	BR22	Long	5.42
434	2012	Kustia	1988	1	BR22	Long	5.54
435	2012	Sonagazi	1988	1	BR22	Long	4.48
436	2012	Comilla	1988	1	BR22	Long	4.14
437	2012	Gazipur	1988	1	BR22	Long	4.59
438	2012	Rajshahi	1988	1	BR22	Long	4.28
439	2012	Rangpur	1988	1	BR22	Long	1.70
440	2012	Satkhira	1988	1	BR22	Long	2.60
441	2012	Barisal	1988	1	BR22	Long	3.50
442	2013	Kustia	1988	1	BR22	Long	4.40
443	2013	Sonagazi	1988	1	BR22	Long	4.41
444	2013	Comilla	1988	1	BR22	Long	4.12
445	2013	Gazipur	1988	1	BR22	Long	7.00
446	2013	Rajshahi	1988	1	BR22	Long	5.04
447	2013	Rangpur	1988	1	BR22	Long	2.00
448	2013	Barisal	1988	1	BR22	Long	5.12
449	2014	Kustia	1988	1	BR22	Long	5.77
450	2014	Sonagazi	1988	1	BR22	Long	3.40
451	2014	Comilla	1988	1	BR22	Long	4.70
452	2014	Gazipur	1988	1	BR22	Long	6.36
453	2014	Rajshahi	1988	1	BR22	Long	4.36
454	2014	Rangpur	1988	1	BR22	Long	3.80
455	2014	Satkhira	1988	1	BR22	Long	4.67
456	2014	Bhanga	1988	1	BR22	Long	4.25
457	2015	Kustia	1988	1	BR22	Long	5.49
458	2015	Sonagazi	1988	1	BR22	Long	4.64
459	2015	Comilla	1988	1	BR22	Long	5.27
460	2015	Gazipur	1988	1	BR22	Long	5.95
461	2015	Rajshahi	1988	1	BR22	Long	5.00
462	2015	Rangpur	1988	1	BR22	Long	2.30
463	2015	Satkhira	1988	1	BR22	Long	3.32
464	2015	Bhanga	1988	1	BR22	Long	5.38
465	2001	Barisal	1988	2	BR22	Long	4.19
466	2001	Comilla	1988	2	BR22	Long	5.02
467	2001	Gazipur	1988	2	BR22	Long	3.37
468	2001	Rajshahi	1988	2	BR22	Long	5.46
469	2001	Rangpur	1988	2	BR22	Long	3.55
470	2001	Satkhira	1988	2	BR22	Long	4.66
471	2001	Sonagazi	1988	2	BR22	Long	3.37
472	2002	Barisal	1988	2	BR22	Long	4.90
473	2002	Comilla	1988	2	BR22	Long	5.80
474	2002	Gazipur	1988	2	BR22	Long	4.02
475	2002	Rajshahi	1988	2	BR22	Long	5.76
476	2002	Rangpur	1988	2	BR22	Long	3.50
477	2002	Satkhira	1988	2	BR22	Long	4.30
478	2002	Sonagazi	1988	2	BR22	Long	3.67
479	2003	Barisal	1988	2	BR22	Long	5.62
480	2003	Comilla	1988	2	BR22	Long	3.09
481	2003	Gazipur	1988	2	BR22	Long	2.31
482	2003	Rajshahi	1988	2	BR22	Long	5.61
483	2003	Rangpur	1988	2	BR22	Long	3.60
484	2003	Satkhira	1988	2	BR22	Long	5.01
485	2003	Sonagazi	1988	2	BR22	Long	2.07
486	2004	Barisal	1988	2	BR22	Long	3.98
487	2004	Comilla	1988	2	BR22	Long	2.52
488	2004	Gazipur	1988	2	BR22	Long	3.88
489	2004	Rajshahi	1988	2	BR22	Long	4.50
490	2004	Rangpur	1988	2	BR22	Long	2.55
491	2004	Satkhira	1988	2	BR22	Long	5.17
492	2004	Sonagazi	1988	2	BR22	Long	4.50
493	2004	Kustia	1988	2	BR22	Long	3.73
494	2005	Barisal	1988	2	BR22	Long	6.66
495	2005	Comilla	1988	2	BR22	Long	4.31
496	2005	Gazipur	1988	2	BR22	Long	3.92
497	2005	Rajshahi	1988	2	BR22	Long	4.94
498	2005	Rangpur	1988	2	BR22	Long	1.50
499	2005	Satkhira	1988	2	BR22	Long	5.30
500	2005	Sonagazi	1988	2	BR22	Long	3.92
501	2005	Kustia	1988	2	BR22	Long	4.62
502	2006	Barisal	1988	2	BR22	Long	4.16
503	2006	Comilla	1988	2	BR22	Long	1.14
504	2006	Gazipur	1988	2	BR22	Long	4.00
505	2006	Rajshahi	1988	2	BR22	Long	5.20
506	2006	Rangpur	1988	2	BR22	Long	3.60
507	2006	Satkhira	1988	2	BR22	Long	5.90
508	2006	Sonagazi	1988	2	BR22	Long	4.48
509	2006	Kustia	1988	2	BR22	Long	4.65
510	2007	Barisal	1988	2	BR22	Long	2.55
511	2007	Comilla	1988	2	BR22	Long	4.18
512	2007	Gazipur	1988	2	BR22	Long	2.40
513	2007	Rajshahi	1988	2	BR22	Long	4.60
514	2007	Rangpur	1988	2	BR22	Long	1.70
515	2007	Satkhira	1988	2	BR22	Long	4.75
516	2007	Sonagazi	1988	2	BR22	Long	3.83
517	2007	Kustia	1988	2	BR22	Long	4.85
518	2008	Barisal	1988	2	BR22	Long	2.80
519	2008	Comilla	1988	2	BR22	Long	2.72
520	2008	Gazipur	1988	2	BR22	Long	4.00
521	2008	Rajshahi	1988	2	BR22	Long	4.45
522	2008	Rangpur	1988	2	BR22	Long	5.00
523	2008	Satkhira	1988	2	BR22	Long	5.33
524	2008	Sonagazi	1988	2	BR22	Long	1.50
525	2008	Kustia	1988	2	BR22	Long	4.53
526	2009	Barisal	1988	2	BR22	Long	3.05
527	2009	Comilla	1988	2	BR22	Long	3.77
528	2009	Gazipur	1988	2	BR22	Long	4.40
529	2009	Rajshahi	1988	2	BR22	Long	4.53
530	2009	Rangpur	1988	2	BR22	Long	4.40
531	2009	Satkhira	1988	2	BR22	Long	5.04
532	2009	Sonagazi	1988	2	BR22	Long	1.65
533	2009	Kustia	1988	2	BR22	Long	4.20
534	2010	Barisal	1988	2	BR22	Long	3.47
535	2010	Comilla	1988	2	BR22	Long	4.82
536	2010	Gazipur	1988	2	BR22	Long	3.45
537	2010	Rajshahi	1988	2	BR22	Long	4.81
538	2010	Rangpur	1988	2	BR22	Long	4.50
539	2010	Satkhira	1988	2	BR22	Long	5.18
540	2010	Sonagazi	1988	2	BR22	Long	4.35
541	2010	Kustia	1988	2	BR22	Long	6.50
542	2011	Barisal	1988	2	BR22	Long	3.88
543	2011	Comilla	1988	2	BR22	Long	3.81
544	2011	Gazipur	1988	2	BR22	Long	5.10
545	2011	Rajshahi	1988	2	BR22	Long	5.10
546	2011	Rangpur	1988	2	BR22	Long	3.90
547	2011	Satkhira	1988	2	BR22	Long	5.11
548	2011	Sonagazi	1988	2	BR22	Long	6.00
549	2011	Kustia	1988	2	BR22	Long	5.44
550	2012	Kustia	1988	2	BR22	Long	4.60
551	2012	Sonagazi	1988	2	BR22	Long	4.55
552	2012	Comilla	1988	2	BR22	Long	4.73
553	2012	Gazipur	1988	2	BR22	Long	5.40
554	2012	Rajshahi	1988	2	BR22	Long	4.12
555	2012	Rangpur	1988	2	BR22	Long	1.65
556	2012	Satkhira	1988	2	BR22	Long	2.43
557	2012	Barisal	1988	2	BR22	Long	3.20
558	2013	Kustia	1988	2	BR22	Long	3.67
559	2013	Sonagazi	1988	2	BR22	Long	4.34
560	2013	Comilla	1988	2	BR22	Long	3.78
561	2013	Gazipur	1988	2	BR22	Long	5.80
562	2013	Rajshahi	1988	2	BR22	Long	4.60
563	2013	Rangpur	1988	2	BR22	Long	1.90
564	2013	Barisal	1988	2	BR22	Long	4.89
565	2014	Kustia	1988	2	BR22	Long	6.93
566	2014	Sonagazi	1988	2	BR22	Long	3.15
567	2014	Comilla	1988	2	BR22	Long	4.98
568	2014	Gazipur	1988	2	BR22	Long	6.50
569	2014	Rajshahi	1988	2	BR22	Long	4.58
570	2014	Rangpur	1988	2	BR22	Long	2.80
571	2014	Satkhira	1988	2	BR22	Long	4.61
572	2014	Bhanga	1988	2	BR22	Long	3.88
573	2015	Kustia	1988	2	BR22	Long	6.22
574	2015	Sonagazi	1988	2	BR22	Long	3.10
575	2015	Comilla	1988	2	BR22	Long	6.17
576	2015	Gazipur	1988	2	BR22	Long	6.77
577	2015	Rajshahi	1988	2	BR22	Long	5.60
578	2015	Rangpur	1988	2	BR22	Long	2.05
579	2015	Satkhira	1988	2	BR22	Long	3.90
580	2015	Bhanga	1988	2	BR22	Long	5.50
581	2001	Barisal	1988	3	BR22	Long	4.28
582	2001	Comilla	1988	3	BR22	Long	5.05
583	2001	Gazipur	1988	3	BR22	Long	4.35
584	2001	Rajshahi	1988	3	BR22	Long	5.15
585	2001	Rangpur	1988	3	BR22	Long	2.73
586	2001	Satkhira	1988	3	BR22	Long	4.86
587	2001	Sonagazi	1988	3	BR22	Long	4.35
588	2002	Barisal	1988	3	BR22	Long	5.70
589	2002	Comilla	1988	3	BR22	Long	5.75
590	2002	Gazipur	1988	3	BR22	Long	3.59
591	2002	Rajshahi	1988	3	BR22	Long	5.45
592	2002	Rangpur	1988	3	BR22	Long	2.57
593	2002	Satkhira	1988	3	BR22	Long	4.40
594	2002	Sonagazi	1988	3	BR22	Long	4.65
595	2003	Barisal	1988	3	BR22	Long	5.32
596	2003	Comilla	1988	3	BR22	Long	2.99
597	2003	Gazipur	1988	3	BR22	Long	2.35
598	2003	Rajshahi	1988	3	BR22	Long	5.30
599	2003	Rangpur	1988	3	BR22	Long	2.89
600	2003	Satkhira	1988	3	BR22	Long	5.32
601	2003	Sonagazi	1988	3	BR22	Long	2.67
602	2004	Barisal	1988	3	BR22	Long	3.55
603	2004	Comilla	1988	3	BR22	Long	1.80
604	2004	Gazipur	1988	3	BR22	Long	3.65
605	2004	Rajshahi	1988	3	BR22	Long	5.08
606	2004	Rangpur	1988	3	BR22	Long	2.30
607	2004	Satkhira	1988	3	BR22	Long	5.12
608	2004	Sonagazi	1988	3	BR22	Long	3.94
609	2004	Kustia	1988	3	BR22	Long	3.62
610	2005	Barisal	1988	3	BR22	Long	5.80
611	2005	Comilla	1988	3	BR22	Long	4.31
612	2005	Gazipur	1988	3	BR22	Long	4.03
613	2005	Rajshahi	1988	3	BR22	Long	5.13
614	2005	Rangpur	1988	3	BR22	Long	1.00
615	2005	Satkhira	1988	3	BR22	Long	5.36
616	2005	Sonagazi	1988	3	BR22	Long	3.68
617	2005	Kustia	1988	3	BR22	Long	5.47
618	2006	Barisal	1988	3	BR22	Long	4.74
619	2006	Comilla	1988	3	BR22	Long	0.93
620	2006	Gazipur	1988	3	BR22	Long	4.00
621	2006	Rajshahi	1988	3	BR22	Long	5.40
622	2006	Rangpur	1988	3	BR22	Long	4.70
623	2006	Satkhira	1988	3	BR22	Long	5.95
624	2006	Sonagazi	1988	3	BR22	Long	4.42
625	2006	Kustia	1988	3	BR22	Long	4.24
626	2007	Barisal	1988	3	BR22	Long	3.20
627	2007	Comilla	1988	3	BR22	Long	4.29
628	2007	Gazipur	1988	3	BR22	Long	2.85
629	2007	Rajshahi	1988	3	BR22	Long	4.40
630	2007	Rangpur	1988	3	BR22	Long	2.50
631	2007	Satkhira	1988	3	BR22	Long	4.50
632	2007	Sonagazi	1988	3	BR22	Long	3.45
633	2007	Kustia	1988	3	BR22	Long	4.30
634	2008	Barisal	1988	3	BR22	Long	2.90
635	2008	Comilla	1988	3	BR22	Long	2.58
636	2008	Gazipur	1988	3	BR22	Long	4.00
637	2008	Rajshahi	1988	3	BR22	Long	5.00
638	2008	Rangpur	1988	3	BR22	Long	4.20
639	2008	Satkhira	1988	3	BR22	Long	5.23
640	2008	Sonagazi	1988	3	BR22	Long	1.70
641	2008	Kustia	1988	3	BR22	Long	4.85
642	2009	Barisal	1988	3	BR22	Long	2.60
643	2009	Comilla	1988	3	BR22	Long	3.73
644	2009	Gazipur	1988	3	BR22	Long	4.22
645	2009	Rajshahi	1988	3	BR22	Long	4.70
646	2009	Rangpur	1988	3	BR22	Long	3.95
647	2009	Satkhira	1988	3	BR22	Long	4.86
648	2009	Sonagazi	1988	3	BR22	Long	1.85
649	2009	Kustia	1988	3	BR22	Long	5.40
650	2010	Barisal	1988	3	BR22	Long	3.00
651	2010	Comilla	1988	3	BR22	Long	4.88
652	2010	Gazipur	1988	3	BR22	Long	3.45
653	2010	Rajshahi	1988	3	BR22	Long	4.95
654	2010	Rangpur	1988	3	BR22	Long	5.40
655	2010	Satkhira	1988	3	BR22	Long	5.04
656	2010	Sonagazi	1988	3	BR22	Long	4.26
657	2010	Kustia	1988	3	BR22	Long	6.20
658	2011	Barisal	1988	3	BR22	Long	3.40
659	2011	Comilla	1988	3	BR22	Long	3.59
660	2011	Gazipur	1988	3	BR22	Long	4.60
661	2011	Rajshahi	1988	3	BR22	Long	5.20
662	2011	Rangpur	1988	3	BR22	Long	4.00
663	2011	Satkhira	1988	3	BR22	Long	4.95
