Y	t.k	r.i	L	Env	G2	Group	mean.yield	G
2006	2006	1983	Rangpur	2006-2007-Rangpur	BR14	Long	5.593333333	BR14
2006	2006	1983	Satkhira	2006-2007-Satkhira	BR14	Long	5.516666667	BR14
2007	2007	1983	Barisal	2007-2008-Barisal	BR14	Long	5.396666667	BR14
2007	2007	1983	Bhanga	2007-2008-Bhanga	BR14	Long	7.003333333	BR14
2007	2007	1983	Comilla	2007-2008-Comilla	BR14	Long	7.896666667	BR14
2007	2007	1983	Gazipur	2007-2008-Gazipur	BR14	Long	4.733333333	BR14
2007	2007	1983	Habiganj	2007-2008-Habiganj	BR14	Long	6.263333333	BR14
2007	2007	1983	Rangpur	2007-2008-Rangpur	BR14	Long	2.7	BR14
2007	2007	1983	Satkhira	2007-2008-Satkhira	BR14	Long	6.166666667	BR14
2007	2007	1983	Kustia	2007-2008-Kustia	BR14	Long	6.163333333	BR14
2007	2007	1983	Rajshahi	2007-2008-Rajshahi	BR14	Long	4.436666667	BR14
2008	2008	1983	Barisal	2008-2009-Barisal	BR14	Long	5.66	BR14
2008	2008	1983	Bhanga	2008-2009-Bhanga	BR14	Long	7.143333333	BR14
2008	2008	1983	Comilla	2008-2009-Comilla	BR14	Long	5.8	BR14
2008	2008	1983	Gazipur	2008-2009-Gazipur	BR14	Long	4.5	BR14
2008	2008	1983	Habiganj	2008-2009-Habiganj	BR14	Long	7.266666667	BR14
2008	2008	1983	Rajshahi	2008-2009-Rajshahi	BR14	Long	4.266666667	BR14
2008	2008	1983	Rangpur	2008-2009-Rangpur	BR14	Long	2.9	BR14
2008	2008	1983	Kustia	2008-2009-Kustia	BR14	Long	7.583333333	BR14
2008	2008	1983	Satkhira	2008-2009-Satkhira	BR14	Long	5.846666667	BR14
2009	2009	1983	Barisal	2009-2010-Barisal	BR14	Long	5.916666667	BR14
2009	2009	1983	Bhanga	2009-2010-Bhanga	BR14	Long	7.463333333	BR14
2009	2009	1983	Comilla	2009-2010-Comilla	BR14	Long	6.436666667	BR14
2009	2009	1983	Gazipur	2009-2010-Gazipur	BR14	Long	4.15	BR14
2009	2009	1983	Habiganj	2009-2010-Habiganj	BR14	Long	6.783333333	BR14
2009	2009	1983	Rajshahi	2009-2010-Rajshahi	BR14	Long	4.35	BR14
2009	2009	1983	Rangpur	2009-2010-Rangpur	BR14	Long	4.6	BR14
2009	2009	1983	Satkhira	2009-2010-Satkhira	BR14	Long	5.92	BR14
2009	2009	1983	Kustia	2009-2010-Kustia	BR14	Long	6.08	BR14
2010	2010	1983	Barisal	2010-2011-Barisal	BR14	Long	5.31	BR14
2010	2010	1983	Bhanga	2010-2011-Bhanga	BR14	Long	7.78	BR14
2010	2010	1983	Comilla	2010-2011-Comilla	BR14	Long	5.983333333	BR14
2010	2010	1983	Gazipur	2010-2011-Gazipur	BR14	Long	3.393333333	BR14
2010	2010	1983	Habiganj	2010-2011-Habiganj	BR14	Long	6.3	BR14
2010	2010	1983	Rangpur	2010-2011-Rangpur	BR14	Long	2.85	BR14
2010	2010	1983	Satkhira	2010-2011-Satkhira	BR14	Long	6	BR14
2010	2010	1983	Sonagazi	2010-2011-Sonagazi	BR14	Long	6.2	BR14
2010	2010	1983	Kustia	2010-2011-Kustia	BR14	Long	4.566666667	BR14
2010	2010	1983	Rajshahi	2010-2011-Rajshahi	BR14	Long	5.676666667	BR14
2011	2011	1983	Barisal	2011-2012-Barisal	BR14	Long	5.31	BR14
2011	2011	1983	Bhanga	2011-2012-Bhanga	BR14	Long	7.78	BR14
2011	2011	1983	Comilla	2011-2012-Comilla	BR14	Long	5.696666667	BR14
2011	2011	1983	Gazipur	2011-2012-Gazipur	BR14	Long	5.11	BR14
2011	2011	1983	Habiganj	2011-2012-Habiganj	BR14	Long	6.3	BR14
2011	2011	1983	Rangpur	2011-2012-Rangpur	BR14	Long	2.85	BR14
2011	2011	1983	Satkhira	2011-2012-Satkhira	BR14	Long	6.493333333	BR14
2011	2011	1983	Sonagazi	2011-2012-Sonagazi	BR14	Long	6.2	BR14
2011	2011	1983	Kustia	2011-2012-Kustia	BR14	Long	4.566666667	BR14
2011	2011	1983	Rajshahi	2011-2012-Rajshahi	BR14	Long	7	BR14
2012	2012	1983	Barisal	2012-2013-Barisal	BR14	Long	4.94	BR14
2012	2012	1983	Bhanga	2012-2013-Bhanga	BR14	Long	8.326666667	BR14
2012	2012	1983	Comilla	2012-2013-Comilla	BR14	Long	5.503333333	BR14
2012	2012	1983	Gazipur	2012-2013-Gazipur	BR14	Long	5.363333333	BR14
2012	2012	1983	Habiganj	2012-2013-Habiganj	BR14	Long	6.11	BR14
2012	2012	1983	Rangpur	2012-2013-Rangpur	BR14	Long	6.466666667	BR14
2012	2012	1983	Satkhira	2012-2013-Satkhira	BR14	Long	6.933333333	BR14
2012	2012	1983	Sonagazi	2012-2013-Sonagazi	BR14	Long	4.71	BR14
2012	2012	1983	Kustia	2012-2013-Kustia	BR14	Long	6.343333333	BR14
2012	2012	1983	Rajshahi	2012-2013-Rajshahi	BR14	Long	5.086666667	BR14
2013	2013	1983	Barisal	2013-2014-Barisal	BR14	Long	4.616666667	BR14
2013	2013	1983	Bhanga	2013-2014-Bhanga	BR14	Long	6.766666667	BR14
2013	2013	1983	Comilla	2013-2014-Comilla	BR14	Long	5.39	BR14
2013	2013	1983	Gazipur	2013-2014-Gazipur	BR14	Long	6.683333333	BR14
2013	2013	1983	Habiganj	2013-2014-Habiganj	BR14	Long	5.91	BR14
2013	2013	1983	Rangpur	2013-2014-Rangpur	BR14	Long	6.1	BR14
2013	2013	1983	Satkhira	2013-2014-Satkhira	BR14	Long	6.053333333	BR14
2013	2013	1983	Sonagazi	2013-2014-Sonagazi	BR14	Long	5.973333333	BR14
2013	2013	1983	Kustia	2013-2014-Kustia	BR14	Long	4.153333333	BR14
2013	2013	1983	Rajshahi	2013-2014-Rajshahi	BR14	Long	5.116666667	BR14
2014	2014	1983	Barisal	2014-2015-Barisal	BR14	Long	5.096666667	BR14
2014	2014	1983	Bhanga	2014-2015-Bhanga	BR14	Long	6.396666667	BR14
2014	2014	1983	Comilla	2014-2015-Comilla	BR14	Long	5.443333333	BR14
2014	2014	1983	Gazipur	2014-2015-Gazipur	BR14	Long	6.666666667	BR14
2014	2014	1983	Habiganj	2014-2015-Habiganj	BR14	Long	6.3	BR14
2014	2014	1983	Rangpur	2014-2015-Rangpur	BR14	Long	3.966666667	BR14
2014	2014	1983	Satkhira	2014-2015-Satkhira	BR14	Long	6.5	BR14
2014	2014	1983	Sonagazi	2014-2015-Sonagazi	BR14	Long	4.846666667	BR14
2014	2014	1983	Kustia	2014-2015-Kustia	BR14	Long	5.613333333	BR14
2014	2014	1983	Rajshahi	2014-2015-Rajshahi	BR14	Long	5.15	BR14
2015	2015	1983	Barisal	2015-2016-Barisal	BR14	Long	4.643333333	BR14
2015	2015	1983	Bhanga	2015-2016-Bhanga	BR14	Long	6.366666667	BR14
2015	2015	1983	Comilla	2015-2016-Comilla	BR14	Long	5.55	BR14
2015	2015	1983	Gazipur	2015-2016-Gazipur	BR14	Long	6.866666667	BR14
2015	2015	1983	Habiganj	2015-2016-Habiganj	BR14	Long	5.6	BR14
2015	2015	1983	Rangpur	2015-2016-Rangpur	BR14	Long	6.103333333	BR14
2015	2015	1983	Satkhira	2015-2016-Satkhira	BR14	Long	5.523333333	BR14
2015	2015	1983	Sonagazi	2015-2016-Sonagazi	BR14	Long	3.993333333	BR14
2015	2015	1983	Kustia	2015-2016-Kustia	BR14	Long	7.38	BR14
2015	2015	1983	Rajshahi	2015-2016-Rajshahi	BR14	Long	5.946666667	BR14
2001	2001	1983	Barisal	2001-2002-Barisal	BR15	Long	6.82	BR15
2001	2001	1983	Bhanga	2001-2002-Bhanga	BR15	Long	5.633333333	BR15
2001	2001	1983	Comilla	2001-2002-Comilla	BR15	Long	6.593333333	BR15
2001	2001	1983	Habiganj	2001-2002-Habiganj	BR15	Long	5.143333333	BR15
2001	2001	1983	Rajshahi	2001-2002-Rajshahi	BR15	Long	4.633333333	BR15
2001	2001	1983	Rangpur	2001-2002-Rangpur	BR15	Long	6.31	BR15
2001	2001	1983	Satkhira	2001-2002-Satkhira	BR15	Long	5.046666667	BR15
2002	2002	1983	Barisal	2002-2003-Barisal	BR15	Long	3.613333333	BR15
2002	2002	1983	Bhanga	2002-2003-Bhanga	BR15	Long	6.113333333	BR15
2002	2002	1983	Comilla	2002-2003-Comilla	BR15	Long	4.493333333	BR15
2002	2002	1983	Gazipur	2002-2003-Gazipur	BR15	Long	5.07	BR15
2002	2002	1983	Habiganj	2002-2003-Habiganj	BR15	Long	5.38	BR15
2002	2002	1983	Rajshahi	2002-2003-Rajshahi	BR15	Long	3.633333333	BR15
2002	2002	1983	Rangpur	2002-2003-Rangpur	BR15	Long	4.05	BR15
2002	2002	1983	Satkhira	2002-2003-Satkhira	BR15	Long	4.25	BR15
2003	2003	1983	Barisal	2003-2004-Barisal	BR15	Long	5.133333333	BR15
2003	2003	1983	Bhanga	2003-2004-Bhanga	BR15	Long	5.34	BR15
2003	2003	1983	Comilla	2003-2004-Comilla	BR15	Long	4.446666667	BR15
2003	2003	1983	Gazipur	2003-2004-Gazipur	BR15	Long	3.38	BR15
2003	2003	1983	Habiganj	2003-2004-Habiganj	BR15	Long	6.543333333	BR15
2003	2003	1983	Rajshahi	2003-2004-Rajshahi	BR15	Long	2.063333333	BR15
2003	2003	1983	Rangpur	2003-2004-Rangpur	BR15	Long	5.386666667	BR15
2003	2003	1983	Satkhira	2003-2004-Satkhira	BR15	Long	4.926666667	BR15
2004	2004	1983	Barisal	2004-2005-Barisal	BR15	Long	5.936666667	BR15
2004	2004	1983	Bhanga	2004-2005-Bhanga	BR15	Long	7.643333333	BR15
2004	2004	1983	Comilla	2004-2005-Comilla	BR15	Long	6.173333333	BR15
2004	2004	1983	Gazipur	2004-2005-Gazipur	BR15	Long	3.486666667	BR15
2004	2004	1983	Habiganj	2004-2005-Habiganj	BR15	Long	5.013333333	BR15
2004	2004	1983	Rajshahi	2004-2005-Rajshahi	BR15	Long	4.9	BR15
2004	2004	1983	Rangpur	2004-2005-Rangpur	BR15	Long	6.146666667	BR15
2004	2004	1983	Satkhira	2004-2005-Satkhira	BR15	Long	5.016666667	BR15
2004	2004	1983	Kustia	2004-2005-Kustia	BR15	Long	6.453333333	BR15
2005	2005	1983	Barisal	2005-2006-Barisal	BR15	Long	6.496666667	BR15
2005	2005	1983	Bhanga	2005-2006-Bhanga	BR15	Long	6.863333333	BR15
2005	2005	1983	Comilla	2005-2006-Comilla	BR15	Long	6.153333333	BR15
2005	2005	1983	Gazipur	2005-2006-Gazipur	BR15	Long	5.59	BR15
2005	2005	1983	Habiganj	2005-2006-Habiganj	BR15	Long	8.033333333	BR15
2005	2005	1983	Rajshahi	2005-2006-Rajshahi	BR15	Long	6.676666667	BR15
2005	2005	1983	Rangpur	2005-2006-Rangpur	BR15	Long	4.74	BR15
2005	2005	1983	Satkhira	2005-2006-Satkhira	BR15	Long	6.496666667	BR15
2005	2005	1983	Kustia	2005-2006-Kustia	BR15	Long	6.923333333	BR15
2006	2006	1983	Barisal	2006-2007-Barisal	BR15	Long	5.19	BR15
2006	2006	1983	Bhanga	2006-2007-Bhanga	BR15	Long	6.976666667	BR15
2006	2006	1983	Comilla	2006-2007-Comilla	BR15	Long	6.133333333	BR15
2006	2006	1983	Gazipur	2006-2007-Gazipur	BR15	Long	4.996666667	BR15
2006	2006	1983	Habiganj	2006-2007-Habiganj	BR15	Long	7.433333333	BR15
2006	2006	1983	Rajshahi	2006-2007-Rajshahi	BR15	Long	4.933333333	BR15
2006	2006	1983	Kustia	2006-2007-Kustia	BR15	Long	6.543333333	BR15
2006	2006	1983	Rangpur	2006-2007-Rangpur	BR15	Long	5.92	BR15
2006	2006	1983	Satkhira	2006-2007-Satkhira	BR15	Long	6.716666667	BR15
2007	2007	1983	Barisal	2007-2008-Barisal	BR15	Long	4.88	BR15
2007	2007	1983	Bhanga	2007-2008-Bhanga	BR15	Long	5.7	BR15
2007	2007	1983	Comilla	2007-2008-Comilla	BR15	Long	7.696666667	BR15
2007	2007	1983	Gazipur	2007-2008-Gazipur	BR15	Long	5.4	BR15
2007	2007	1983	Habiganj	2007-2008-Habiganj	BR15	Long	7.433333333	BR15
2007	2007	1983	Rangpur	2007-2008-Rangpur	BR15	Long	3.233333333	BR15
2007	2007	1983	Satkhira	2007-2008-Satkhira	BR15	Long	6.8	BR15
2007	2007	1983	Kustia	2007-2008-Kustia	BR15	Long	5.37	BR15
2007	2007	1983	Rajshahi	2007-2008-Rajshahi	BR15	Long	4.593333333	BR15
2008	2008	1983	Barisal	2008-2009-Barisal	BR15	Long	5.08	BR15
2008	2008	1983	Bhanga	2008-2009-Bhanga	BR15	Long	6.34	BR15
2008	2008	1983	Comilla	2008-2009-Comilla	BR15	Long	6.266666667	BR15
2008	2008	1983	Gazipur	2008-2009-Gazipur	BR15	Long	4.866666667	BR15
2008	2008	1983	Habiganj	2008-2009-Habiganj	BR15	Long	8.5	BR15
2008	2008	1983	Rajshahi	2008-2009-Rajshahi	BR15	Long	4.246666667	BR15
2008	2008	1983	Rangpur	2008-2009-Rangpur	BR15	Long	2.8	BR15
2008	2008	1983	Kustia	2008-2009-Kustia	BR15	Long	7.966666667	BR15
2008	2008	1983	Satkhira	2008-2009-Satkhira	BR15	Long	6.76	BR15
2009	2009	1983	Barisal	2009-2010-Barisal	BR15	Long	5.283333333	BR15
2009	2009	1983	Bhanga	2009-2010-Bhanga	BR15	Long	7.113333333	BR15
2009	2009	1983	Comilla	2009-2010-Comilla	BR15	Long	6.403333333	BR15
2009	2009	1983	Gazipur	2009-2010-Gazipur	BR15	Long	4.133333333	BR15
2009	2009	1983	Habiganj	2009-2010-Habiganj	BR15	Long	7.316666667	BR15
2009	2009	1983	Rajshahi	2009-2010-Rajshahi	BR15	Long	4.42	BR15
2009	2009	1983	Rangpur	2009-2010-Rangpur	BR15	Long	3.366666667	BR15
2009	2009	1983	Satkhira	2009-2010-Satkhira	BR15	Long	6.213333333	BR15
2009	2009	1983	Kustia	2009-2010-Kustia	BR15	Long	6.293333333	BR15
2010	2010	1983	Barisal	2010-2011-Barisal	BR15	Long	5.026666667	BR15
2010	2010	1983	Bhanga	2010-2011-Bhanga	BR15	Long	7.886666667	BR15
2010	2010	1983	Comilla	2010-2011-Comilla	BR15	Long	5.516666667	BR15
2010	2010	1983	Gazipur	2010-2011-Gazipur	BR15	Long	2.643333333	BR15
2010	2010	1983	Habiganj	2010-2011-Habiganj	BR15	Long	6.133333333	BR15
2010	2010	1983	Rangpur	2010-2011-Rangpur	BR15	Long	2.633333333	BR15
2010	2010	1983	Satkhira	2010-2011-Satkhira	BR15	Long	5.666666667	BR15
2010	2010	1983	Sonagazi	2010-2011-Sonagazi	BR15	Long	5.3	BR15
2010	2010	1983	Kustia	2010-2011-Kustia	BR15	Long	4.613333333	BR15
2010	2010	1983	Rajshahi	2010-2011-Rajshahi	BR15	Long	5.476666667	BR15
2011	2011	1983	Barisal	2011-2012-Barisal	BR15	Long	5.026666667	BR15
2011	2011	1983	Bhanga	2011-2012-Bhanga	BR15	Long	7.886666667	BR15
2011	2011	1983	Comilla	2011-2012-Comilla	BR15	Long	5.103333333	BR15
2011	2011	1983	Gazipur	2011-2012-Gazipur	BR15	Long	6.703333333	BR15
2011	2011	1983	Habiganj	2011-2012-Habiganj	BR15	Long	6.133333333	BR15
2011	2011	1983	Rangpur	2011-2012-Rangpur	BR15	Long	2.633333333	BR15
2011	2011	1983	Satkhira	2011-2012-Satkhira	BR15	Long	6.06	BR15
2011	2011	1983	Sonagazi	2011-2012-Sonagazi	BR15	Long	5.3	BR15
2011	2011	1983	Kustia	2011-2012-Kustia	BR15	Long	4.613333333	BR15
2011	2011	1983	Rajshahi	2011-2012-Rajshahi	BR15	Long	6.53	BR15
2012	2012	1983	Barisal	2012-2013-Barisal	BR15	Long	3.32	BR15
2012	2012	1983	Bhanga	2012-2013-Bhanga	BR15	Long	7.166666667	BR15
2012	2012	1983	Comilla	2012-2013-Comilla	BR15	Long	4.696666667	BR15
2012	2012	1983	Gazipur	2012-2013-Gazipur	BR15	Long	6.36	BR15
2012	2012	1983	Habiganj	2012-2013-Habiganj	BR15	Long	5.55	BR15
2012	2012	1983	Rangpur	2012-2013-Rangpur	BR15	Long	7.033333333	BR15
2012	2012	1983	Satkhira	2012-2013-Satkhira	BR15	Long	6.833333333	BR15
2012	2012	1983	Sonagazi	2012-2013-Sonagazi	BR15	Long	5.35	BR15
2012	2012	1983	Kustia	2012-2013-Kustia	BR15	Long	5.56	BR15
2012	2012	1983	Rajshahi	2012-2013-Rajshahi	BR15	Long	5.4	BR15
2013	2013	1983	Barisal	2013-2014-Barisal	BR15	Long	4.456666667	BR15
2013	2013	1983	Bhanga	2013-2014-Bhanga	BR15	Long	6.066666667	BR15
2013	2013	1983	Comilla	2013-2014-Comilla	BR15	Long	5.203333333	BR15
2013	2013	1983	Gazipur	2013-2014-Gazipur	BR15	Long	7.633333333	BR15
2013	2013	1983	Habiganj	2013-2014-Habiganj	BR15	Long	4.96	BR15
2013	2013	1983	Rangpur	2013-2014-Rangpur	BR15	Long	6.733333333	BR15
2013	2013	1983	Satkhira	2013-2014-Satkhira	BR15	Long	5.28	BR15
2013	2013	1983	Sonagazi	2013-2014-Sonagazi	BR15	Long	4.673333333	BR15
2013	2013	1983	Kustia	2013-2014-Kustia	BR15	Long	6.13	BR15
2013	2013	1983	Rajshahi	2013-2014-Rajshahi	BR15	Long	2.386666667	BR15
2014	2014	1983	Barisal	2014-2015-Barisal	BR15	Long	5.116666667	BR15
2014	2014	1983	Bhanga	2014-2015-Bhanga	BR15	Long	7.81	BR15
2014	2014	1983	Comilla	2014-2015-Comilla	BR15	Long	5.806666667	BR15
2014	2014	1983	Gazipur	2014-2015-Gazipur	BR15	Long	7.666666667	BR15
2014	2014	1983	Habiganj	2014-2015-Habiganj	BR15	Long	5.8	BR15
2014	2014	1983	Rangpur	2014-2015-Rangpur	BR15	Long	3.733333333	BR15
2014	2014	1983	Satkhira	2014-2015-Satkhira	BR15	Long	6.66	BR15
2014	2014	1983	Sonagazi	2014-2015-Sonagazi	BR15	Long	4.703333333	BR15
2014	2014	1983	Kustia	2014-2015-Kustia	BR15	Long	6.693333333	BR15
2014	2014	1983	Rajshahi	2014-2015-Rajshahi	BR15	Long	5.38	BR15
2015	2015	1983	Barisal	2015-2016-Barisal	BR15	Long	4.916666667	BR15
2015	2015	1983	Bhanga	2015-2016-Bhanga	BR15	Long	7.5	BR15
2015	2015	1983	Comilla	2015-2016-Comilla	BR15	Long	5.816666667	BR15
2015	2015	1983	Gazipur	2015-2016-Gazipur	BR15	Long	5.636666667	BR15
2015	2015	1983	Habiganj	2015-2016-Habiganj	BR15	Long	6.4	BR15
2015	2015	1983	Rangpur	2015-2016-Rangpur	BR15	Long	5.226666667	BR15
2015	2015	1983	Satkhira	2015-2016-Satkhira	BR15	Long	5.51	BR15
2015	2015	1983	Sonagazi	2015-2016-Sonagazi	BR15	Long	4.276666667	BR15
2015	2015	1983	Kustia	2015-2016-Kustia	BR15	Long	7.066666667	BR15
2015	2015	1983	Rajshahi	2015-2016-Rajshahi	BR15	Long	5.163333333	BR15
2001	2001	1983	Barisal	2001-2002-Barisal	BR16	Long	7.073333333	BR16
2001	2001	1983	Bhanga	2001-2002-Bhanga	BR16	Long	6.233333333	BR16
2001	2001	1983	Comilla	2001-2002-Comilla	BR16	Long	6.053333333	BR16
2001	2001	1983	Habiganj	2001-2002-Habiganj	BR16	Long	5.55	BR16
2001	2001	1983	Rajshahi	2001-2002-Rajshahi	BR16	Long	5.166666667	BR16
2001	2001	1983	Rangpur	2001-2002-Rangpur	BR16	Long	7.386666667	BR16
2001	2001	1983	Satkhira	2001-2002-Satkhira	BR16	Long	4.466666667	BR16
2002	2002	1983	Barisal	2002-2003-Barisal	BR16	Long	4.906666667	BR16
2002	2002	1983	Bhanga	2002-2003-Bhanga	BR16	Long	6.163333333	BR16
2002	2002	1983	Comilla	2002-2003-Comilla	BR16	Long	5.83	BR16
2002	2002	1983	Gazipur	2002-2003-Gazipur	BR16	Long	5.913333333	BR16
2002	2002	1983	Habiganj	2002-2003-Habiganj	BR16	Long	5.473333333	BR16
2002	2002	1983	Rajshahi	2002-2003-Rajshahi	BR16	Long	3.65	BR16
2002	2002	1983	Rangpur	2002-2003-Rangpur	BR16	Long	4.316666667	BR16
2002	2002	1983	Satkhira	2002-2003-Satkhira	BR16	Long	3.65	BR16
2003	2003	1983	Barisal	2003-2004-Barisal	BR16	Long	2.096666667	BR16
2003	2003	1983	Bhanga	2003-2004-Bhanga	BR16	Long	6.49	BR16
2003	2003	1983	Comilla	2003-2004-Comilla	BR16	Long	4.86	BR16
2003	2003	1983	Gazipur	2003-2004-Gazipur	BR16	Long	1.93	BR16
2003	2003	1983	Habiganj	2003-2004-Habiganj	BR16	Long	6.356666667	BR16
2003	2003	1983	Rajshahi	2003-2004-Rajshahi	BR16	Long	1.746666667	BR16
2003	2003	1983	Rangpur	2003-2004-Rangpur	BR16	Long	4.993333333	BR16
2003	2003	1983	Satkhira	2003-2004-Satkhira	BR16	Long	4.87	BR16
2004	2004	1983	Barisal	2004-2005-Barisal	BR16	Long	6.573333333	BR16
2004	2004	1983	Bhanga	2004-2005-Bhanga	BR16	Long	7.293333333	BR16
2004	2004	1983	Comilla	2004-2005-Comilla	BR16	Long	6.516666667	BR16
2004	2004	1983	Gazipur	2004-2005-Gazipur	BR16	Long	4.906666667	BR16
2004	2004	1983	Habiganj	2004-2005-Habiganj	BR16	Long	6.293333333	BR16
2004	2004	1983	Rajshahi	2004-2005-Rajshahi	BR16	Long	5.8	BR16
2004	2004	1983	Rangpur	2004-2005-Rangpur	BR16	Long	4.863333333	BR16
2004	2004	1983	Satkhira	2004-2005-Satkhira	BR16	Long	4.376666667	BR16
2004	2004	1983	Kustia	2004-2005-Kustia	BR16	Long	5.57	BR16
2005	2005	1983	Barisal	2005-2006-Barisal	BR16	Long	4.896666667	BR16
2005	2005	1983	Bhanga	2005-2006-Bhanga	BR16	Long	6.743333333	BR16
2005	2005	1983	Comilla	2005-2006-Comilla	BR16	Long	5.84	BR16
2005	2005	1983	Gazipur	2005-2006-Gazipur	BR16	Long	6.676666667	BR16
2005	2005	1983	Habiganj	2005-2006-Habiganj	BR16	Long	7.566666667	BR16
2005	2005	1983	Rajshahi	2005-2006-Rajshahi	BR16	Long	6.87	BR16
2005	2005	1983	Rangpur	2005-2006-Rangpur	BR16	Long	5.29	BR16
2005	2005	1983	Satkhira	2005-2006-Satkhira	BR16	Long	6.276666667	BR16
2005	2005	1983	Kustia	2005-2006-Kustia	BR16	Long	5.876666667	BR16
2006	2006	1983	Barisal	2006-2007-Barisal	BR16	Long	4.773333333	BR16
2006	2006	1983	Bhanga	2006-2007-Bhanga	BR16	Long	7.106666667	BR16
2006	2006	1983	Comilla	2006-2007-Comilla	BR16	Long	6.223333333	BR16
2006	2006	1983	Gazipur	2006-2007-Gazipur	BR16	Long	5.196666667	BR16
2006	2006	1983	Habiganj	2006-2007-Habiganj	BR16	Long	7.313333333	BR16
2006	2006	1983	Rajshahi	2006-2007-Rajshahi	BR16	Long	5.7	BR16
2006	2006	1983	Kustia	2006-2007-Kustia	BR16	Long	6.516666667	BR16
2006	2006	1983	Rangpur	2006-2007-Rangpur	BR16	Long	5.92	BR16
2006	2006	1983	Satkhira	2006-2007-Satkhira	BR16	Long	6.15	BR16
2007	2007	1983	Barisal	2007-2008-Barisal	BR16	Long	5.886666667	BR16
2007	2007	1983	Bhanga	2007-2008-Bhanga	BR16	Long	6.103333333	BR16
2007	2007	1983	Comilla	2007-2008-Comilla	BR16	Long	7.196666667	BR16
2007	2007	1983	Gazipur	2007-2008-Gazipur	BR16	Long	4.766666667	BR16
2007	2007	1983	Habiganj	2007-2008-Habiganj	BR16	Long	7.313333333	BR16
2007	2007	1983	Rangpur	2007-2008-Rangpur	BR16	Long	2.5	BR16
2007	2007	1983	Satkhira	2007-2008-Satkhira	BR16	Long	7.006666667	BR16
2007	2007	1983	Kustia	2007-2008-Kustia	BR16	Long	5.303333333	BR16
2007	2007	1983	Rajshahi	2007-2008-Rajshahi	BR16	Long	4.656666667	BR16
2008	2008	1983	Barisal	2008-2009-Barisal	BR16	Long	5.326666667	BR16
2008	2008	1983	Bhanga	2008-2009-Bhanga	BR16	Long	6.606666667	BR16
2008	2008	1983	Comilla	2008-2009-Comilla	BR16	Long	5.586666667	BR16
2008	2008	1983	Gazipur	2008-2009-Gazipur	BR16	Long	5.416666667	BR16
2008	2008	1983	Habiganj	2008-2009-Habiganj	BR16	Long	7.666666667	BR16
2008	2008	1983	Rajshahi	2008-2009-Rajshahi	BR16	Long	3.61	BR16
2008	2008	1983	Rangpur	2008-2009-Rangpur	BR16	Long	3.2	BR16
2008	2008	1983	Kustia	2008-2009-Kustia	BR16	Long	6.883333333	BR16
2008	2008	1983	Satkhira	2008-2009-Satkhira	BR16	Long	6.663333333	BR16
2009	2009	1983	Barisal	2009-2010-Barisal	BR16	Long	4.766666667	BR16
2009	2009	1983	Bhanga	2009-2010-Bhanga	BR16	Long	6.76	BR16
2009	2009	1983	Comilla	2009-2010-Comilla	BR16	Long	6.513333333	BR16
2009	2009	1983	Gazipur	2009-2010-Gazipur	BR16	Long	3.733333333	BR16
2009	2009	1983	Habiganj	2009-2010-Habiganj	BR16	Long	6.75	BR16
2009	2009	1983	Rajshahi	2009-2010-Rajshahi	BR16	Long	4.133333333	BR16
2009	2009	1983	Rangpur	2009-2010-Rangpur	BR16	Long	5.4	BR16
2009	2009	1983	Satkhira	2009-2010-Satkhira	BR16	Long	5.993333333	BR16
2009	2009	1983	Kustia	2009-2010-Kustia	BR16	Long	5.056666667	BR16
2010	2010	1983	Barisal	2010-2011-Barisal	BR16	Long	4.963333333	BR16
2010	2010	1983	Bhanga	2010-2011-Bhanga	BR16	Long	6.91	BR16
2010	2010	1983	Comilla	2010-2011-Comilla	BR16	Long	5.813333333	BR16
2010	2010	1983	Gazipur	2010-2011-Gazipur	BR16	Long	2.4	BR16
2010	2010	1983	Habiganj	2010-2011-Habiganj	BR16	Long	5.833333333	BR16
2010	2010	1983	Rangpur	2010-2011-Rangpur	BR16	Long	2.8	BR16
2010	2010	1983	Satkhira	2010-2011-Satkhira	BR16	Long	5.333333333	BR16
2010	2010	1983	Sonagazi	2010-2011-Sonagazi	BR16	Long	5.8	BR16
2010	2010	1983	Kustia	2010-2011-Kustia	BR16	Long	3.226666667	BR16
2010	2010	1983	Rajshahi	2010-2011-Rajshahi	BR16	Long	5.7	BR16
2011	2011	1983	Barisal	2011-2012-Barisal	BR16	Long	4.963333333	BR16
2011	2011	1983	Bhanga	2011-2012-Bhanga	BR16	Long	6.91	BR16
2011	2011	1983	Comilla	2011-2012-Comilla	BR16	Long	5.696666667	BR16
2011	2011	1983	Gazipur	2011-2012-Gazipur	BR16	Long	5.95	BR16
2011	2011	1983	Habiganj	2011-2012-Habiganj	BR16	Long	5.833333333	BR16
2011	2011	1983	Rangpur	2011-2012-Rangpur	BR16	Long	2.8	BR16
2011	2011	1983	Satkhira	2011-2012-Satkhira	BR16	Long	6.466666667	BR16
2011	2011	1983	Sonagazi	2011-2012-Sonagazi	BR16	Long	5.8	BR16
2011	2011	1983	Kustia	2011-2012-Kustia	BR16	Long	3.226666667	BR16
2011	2011	1983	Rajshahi	2011-2012-Rajshahi	BR16	Long	7.266666667	BR16
2012	2012	1983	Barisal	2012-2013-Barisal	BR16	Long	4.843333333	BR16
